driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
neo4j,collection collect 3 filter,exec,1941.0,2634.771251931994,2607.0,686.1441593726232,0.2604188727463515,1366.0,3537.0,3792.0,4139.199999999999,4697.0
postgres,collection collect 3 filter,exec,1931.0,653.1424132573796,619.0,258.2258679507923,0.3953592091240213,312.0,1077.0,1180.5,1336.8000000000002,1415.0
mongo,collection collect all,build,881.0,121.87400681044268,107.0,34.60696551595763,0.2839569028840066,82.0,168.0,191.0,234.0,237.0
neo4j,collection collect all,build,929.0,2949.4370290635093,2865.0,521.8547869988142,0.17693369339860462,1862.0,3696.0,3914.799999999999,4290.16,4449.0
postgres,collection collect all,build,872.0,123.88073394495413,111.5,36.64929200247598,0.29584335542248996,81.0,177.89999999999998,198.0,229.8699999999999,250.0
mongo,collection collect all,exec,924.0,1530.8084415584415,1503.0,239.73851567557315,0.15660908913691843,1104.0,1884.7,1981.85,2115.31,2186.0
neo4j,collection collect all,exec,919.0,5215.4940152339495,5122.0,758.3839469693359,0.14540980101868975,3545.0,6328.400000000001,6701.1,7097.74,7280.0
postgres,collection collect all,exec,938.0,504.95628997867806,490.0,106.3071264363386,0.21052738335198767,338.0,658.0,702.15,761.63,826.0
mongo,connection collect all,build,849.0,909.4087161366314,812.0,169.86912684219004,0.18679073977191635,632.0,1136.0000000000002,1227.599999999999,1422.7999999999997,1521.0
neo4j,connection collect all,build,926.0,3105.3466522678186,3056.0,363.19054298412686,0.11695652165560669,2208.0,3614.5,3771.0,4097.5,4192.0
postgres,connection collect all,build,918.0,213.07080610021785,192.0,50.58168078870613,0.2373937646104133,155.0,298.0,315.0,345.4900000000001,363.0
mongo,connection collect all,exec,907.0,1912.4244762954795,1842.0,272.8730420991491,0.14268434935936722,1575.0,2332.6,2506.2999999999993,2669.8199999999997,2709.0
neo4j,connection collect all,exec,925.0,3944.556756756757,3892.0,404.3960708398168,0.10252002842831806,3191.0,4526.2,4679.6,4985.32,5116.0
postgres,connection collect all,exec,947.0,866.0158394931362,816.0,192.0460897662621,0.22175817232010822,618.0,1136.8,1169.3999999999999,1331.6999999999998,1433.0
mongo,connection filter near node and edge,build,1950.0,613014.2543589744,521887.5,613525.5705800778,1.0008341016827385,575.0,1258555.0,1282782.65,1342201.21,1464767.0
neo4j,connection filter near node and edge,build,1950.0,36049.57897435898,39201.5,33723.26610491081,0.9354690696636759,1571.0,70528.1,71459.4,78405.49,87450.0
postgres,connection filter near node and edge,build,1945.0,1578.1002570694088,301.0,1428.9972529343668,0.9055174071057235,117.0,2923.6000000000004,3125.5999999999985,4810.839999999999,5555.0
mongo,connection filter near node and edge,exec,1950.0,43181.13076923077,45385.5,41594.170376104084,0.9632487532202957,1593.0,90321.3,93408.4,103757.53,119427.0
neo4j,connection filter near node and edge,exec,1949.0,36957.35043612109,14913.0,33895.27037700107,0.9171455739390012,2245.0,71601.8,72723.0,79593.8,88678.0
postgres,connection filter near node and edge,exec,1950.0,4057.243076923077,4131.5,3328.7444245868946,0.8204449083961074,531.0,7625.3,7822.55,8405.1,10662.0
mongo,connection filter on edge property,build,1950.0,724076.3123076924,630913.5,724435.9459012687,1.0004966791310024,674.0,1476286.6,1509908.0,1550447.92,1884446.0
neo4j,connection filter on edge property,build,1950.0,42573.32358974359,43885.5,40170.132518432045,0.9435517157535124,1833.0,86066.9,88633.85,93127.36,105676.0
postgres,connection filter on edge property,build,1939.0,1988.9969056214543,331.0,1845.8467045640507,0.9280289473287657,127.0,3742.2,3926.199999999999,5436.959999999988,8361.0
mongo,connection filter on edge property,exec,1950.0,52212.264102564106,47299.0,50769.65697131113,0.9723703394968821,1558.0,110099.40000000001,116390.3,127765.68999999999,142068.0
neo4j,connection filter on edge property,exec,1950.0,43599.944615384615,44831.5,40418.45632062457,0.9270299922895446,2412.0,87257.5,89806.2,94314.08,107070.0
postgres,connection filter on edge property,exec,1950.0,4713.684102564102,4708.0,4013.5032921302136,0.8514578416374972,536.0,8909.2,9189.1,9814.63,15393.0
mongo,connection filter on far node,build,1950.0,2972.8641025641027,2625.0,2862.207894671121,0.9627779124523248,130.0,6032.1,6256.9,6800.53,13693.0
neo4j,connection filter on far node,build,1897.0,573.8012651555086,567.0,139.56028006044713,0.2432205861773836,135.0,762.8000000000002,819.1999999999998,906.0799999999999,1000.0
postgres,connection filter on far node,build,1869.0,53.11663991439272,50.0,11.243522343976467,0.21167608421951165,36.0,70.0,77.0,84.0,87.0
mongo,connection filter on far node,exec,1950.0,41705.56051282051,39800.0,40413.537105889554,0.9690203562536035,1243.0,86879.0,89560.1,99533.59,110152.0
neo4j,connection filter on far node,exec,1922.0,1368.3579604578565,1365.5,235.2432078770119,0.17191642441156177,736.0,1690.9,1763.8499999999995,1899.79,2006.0
postgres,connection filter on far node,exec,1899.0,513.0268562401263,468.0,110.24515652185745,0.21489158936010228,372.0,701.2,752.0,801.02,819.0
mongo,deep schema shallow query 2 hop,build,1950.0,18578.836410256412,15652.5,18533.166523112825,0.9975418327534024,59.0,37699.3,38454.3,40752.59,53544.0
neo4j,deep schema shallow query 2 hop,build,1950.0,8286.98717948718,13564.5,7262.401531198108,0.8763621052986261,576.0,15908.6,16594.899999999998,18224.97,28149.0
postgres,deep schema shallow query 2 hop,build,1914.0,378.70950888192266,112.0,323.34999825762105,0.853820647947971,44.0,694.7,743.3499999999999,1191.7899999999981,1536.0
mongo,deep schema shallow query 2 hop,exec,1950.0,4765.55641025641,5398.0,4086.507561842864,0.8575090105004108,552.0,9225.0,9510.2,11161.2,19053.0
neo4j,deep schema shallow query 2 hop,exec,1950.0,9122.575897435898,14352.5,7433.699339412892,0.8148684563427199,956.0,16933.2,17568.949999999997,19399.55,29045.0
postgres,deep schema shallow query 2 hop,exec,1950.0,1620.2641025641026,1675.0,1138.0000876902232,0.7023546876643837,383.0,2964.2000000000003,3041.1,3348.6099999999997,4857.0
mongo,deep sub collection collect all,build,838.0,928.508353221957,912.0,51.47635711981471,0.055439842777062716,784.0,1006.0,1041.3,1099.8899999999999,1121.0
neo4j,deep sub collection collect all,build,888.0,2850.2263513513512,2814.0,210.1455218760928,0.07372941513099775,2317.0,3153.6000000000004,3273.65,3381.52,3453.0
postgres,deep sub collection collect all,build,858.0,166.4965034965035,162.0,17.597154535232693,0.10569083533698498,142.0,190.0,198.0,220.0,231.0
mongo,deep sub collection collect all,exec,909.0,1726.4334433443344,1707.0,150.78320209657295,0.0873379756849969,1379.0,1941.0,2013.0,2106.0,2129.0
neo4j,deep sub collection collect all,exec,901.0,3578.7613762486126,3530.0,259.1903626806913,0.07242460042205554,2933.0,3943.0,4096.0,4223.0,4305.0
postgres,deep sub collection collect all,exec,872.0,723.2740825688073,699.0,86.88372935941892,0.12012559478260221,596.0,851.0,894.0,974.5799999999999,1006.0
mongo,deep sub collection filter every level,build,1950.0,95362.76717948719,73216.5,95533.37077658535,1.0017889958748476,191.0,196109.3,199168.1,215163.24,312580.0
neo4j,deep sub collection filter every level,build,1950.0,11670.211282051281,11266.5,10253.882524264756,0.8786372651226263,852.0,22367.700000000004,23388.1,25157.22,35312.0
postgres,deep sub collection filter every level,build,1942.0,503.1282183316169,193.0,405.99498825251453,0.8069413987527909,69.0,905.0,929.9499999999998,1208.1799999999998,1967.0
mongo,deep sub collection filter every level,exec,1950.0,11800.689743589744,11958.0,10211.407097600559,0.8653229022606496,1220.0,22527.2,23110.65,25383.14,32469.0
neo4j,deep sub collection filter every level,exec,1950.0,12628.243076923078,12751.5,10388.518222553645,0.8226416104974793,1344.0,23459.1,24569.6,26715.91,36301.0
postgres,deep sub collection filter every level,exec,1950.0,2573.2723076923075,3004.0,1883.5546826102704,0.7319686598964837,532.0,4671.0,4933.95,5309.59,7465.0
mongo,deep sub collection leaf filter,build,1950.0,1708737.2297435896,498062.0,1765609.065885697,1.0332829619160586,509.0,3744414.6,3808438.1,3985936.09,7161907.0
neo4j,deep sub collection leaf filter,build,1949.0,13009.255002565418,2674.0,11647.356700203616,0.8953131211515774,964.0,25348.6,26652.399999999998,32556.44,42824.0
postgres,deep sub collection leaf filter,build,1933.0,585.6311433005691,193.0,487.93877000490465,0.8331844636112106,69.0,1074.0,1099.3999999999999,1355.0800000000004,2360.0
mongo,deep sub collection leaf filter,exec,1950.0,17106.104615384615,16935.5,15525.530581337516,0.9076017556547862,1336.0,33423.600000000006,36314.85,42696.67,57414.0
neo4j,deep sub collection leaf filter,exec,1948.0,13923.196098562628,3896.0,11763.02734878938,0.8448510863108324,1479.0,26380.2,27687.25,33856.29999999999,43787.0
postgres,deep sub collection leaf filter,exec,1950.0,2801.949230769231,4330.0,2128.0530849251722,0.7594902368523462,475.0,5153.0,5461.699999999999,6023.51,9284.0
mongo,sub collection collect 1 filter,build,1950.0,19074.093333333334,15036.0,18998.46893114178,0.9960352295194342,77.0,38700.4,39699.049999999996,41924.22,49123.0
neo4j,sub collection collect 1 filter,build,1950.0,8464.055897435897,8874.0,7319.357279892604,0.8647576727500029,585.0,16093.0,16944.6,19065.16,29188.0
postgres,sub collection collect 1 filter,build,1932.0,392.5672877846791,146.5,315.1773556861786,0.8028619946016785,55.0,701.0,739.3499999999995,1096.5800000000045,1420.0
mongo,sub collection collect 1 filter,exec,1950.0,4427.693846153847,4971.5,3727.3102093506627,0.8418175101669285,602.0,8471.7,8892.65,9862.16,18477.0
neo4j,sub collection collect 1 filter,exec,1950.0,9327.233846153846,9617.0,7393.622458073066,0.7926918719982432,1306.0,17023.1,17933.3,19887.57,30070.0
postgres,sub collection collect 1 filter,exec,1950.0,1678.1964102564102,1748.5,1130.4374289618065,0.6736025783710787,379.0,3006.0,3140.6499999999996,3611.8499999999995,4975.0
mongo,sub collection collect 2 filter,build,1941.0,88195.52189592994,743.0,92625.95015131103,1.0502341633695298,121.0,187157.0,216867.0,307814.79999999946,413593.0
neo4j,sub collection collect 2 filter,build,1950.0,16870.572307692306,17703.0,15498.882113303704,0.9186933217574862,956.0,33735.1,34915.8,38685.619999999995,52824.0
postgres,sub collection collect 2 filter,build,1925.0,729.9922077922078,167.0,649.1225882332509,0.8892185167242547,57.0,1377.6000000000001,1512.0,1926.0,2916.0
mongo,sub collection collect 2 filter,exec,1950.0,5667.738461538462,6180.5,4925.618640807653,0.8690624442594046,624.0,11127.400000000001,11828.55,13258.06,16526.0
neo4j,sub collection collect 2 filter,exec,1950.0,17700.731794871794,18582.0,15544.093703740542,0.8781610773992934,1468.0,34537.200000000004,35751.05,39556.07,54090.0
postgres,sub collection collect 2 filter,exec,1950.0,2299.349230769231,2248.0,1735.6359980387497,0.7548379231884254,391.0,4283.500000000001,4588.249999999999,5424.75,6561.0
mongo,sub collection collect 2 filter parent 1 filter,build,1947.0,706.939907550077,200.0,668.5424951456813,0.9456850405609959,44.0,1463.4,1631.6999999999998,1995.2399999999998,2967.0
neo4j,sub collection collect 2 filter parent 1 filter,build,1950.0,3372.8646153846153,4123.5,2664.772797581215,0.7900621879177754,178.0,6451.1,6732.95,7391.79,10812.0
postgres,sub collection collect 2 filter parent 1 filter,build,1936.0,120.6642561983471,113.0,73.15785123397605,0.6062926465457977,36.0,194.5,238.0,320.6500000000001,359.0
mongo,sub collection collect 2 filter parent 1 filter,exec,1950.0,3859.6015384615384,3742.0,3180.559934810246,0.8240643245463202,550.0,7318.1,7662.1,8547.77,9326.0
neo4j,sub collection collect 2 filter parent 1 filter,exec,1950.0,4041.105128205128,4588.5,2747.5543241602627,0.6799017192063497,773.0,7204.000000000002,7520.0,8240.05,11526.0
postgres,sub collection collect 2 filter parent 1 filter,exec,1950.0,1099.197435897436,1306.0,630.2319887668734,0.5733564946431327,353.0,1850.1000000000001,2058.75,2343.0,3378.0
mongo,sub collection collect 2 filter parent 2 filter,build,1949.0,887.4037968188815,461.0,841.0445016792386,0.9477585116202689,48.0,1799.2,1914.6,2534.4799999999996,3492.0
neo4j,sub collection collect 2 filter parent 2 filter,build,1950.0,3804.1753846153847,5470.5,2952.428887122234,0.7761022005090163,167.0,7075.0,7364.1,8143.18,11394.0
postgres,sub collection collect 2 filter parent 2 filter,build,1935.0,136.60413436692505,107.0,80.58178695136779,0.5898927387872563,43.0,216.0,254.29999999999995,367.98000000000025,393.0
mongo,sub collection collect 2 filter parent 2 filter,exec,1949.0,3971.974858902001,3090.0,3273.4989534499987,0.824148961092597,582.0,7588.2,7917.2,8650.24,9861.0
neo4j,sub collection collect 2 filter parent 2 filter,exec,1950.0,4501.514358974359,6271.5,3005.383346183249,0.6676382893662492,879.0,7837.200000000001,8165.65,8931.06,12132.0
postgres,sub collection collect 2 filter parent 2 filter,exec,1950.0,1162.8984615384616,1304.5,620.7264872163562,0.5337753103526884,394.0,1896.1000000000001,2074.2,2435.8899999999994,3154.0
mongo,sub collection collect 3 filter,build,1949.0,163837.97537198564,2382.0,170352.70742724344,1.0397632602604276,153.0,368752.8,405154.0,507745.72,773639.0
neo4j,sub collection collect 3 filter,build,1950.0,20605.515384615384,21430.0,19020.532869152084,0.923079695611657,822.0,41259.1,42409.85,44818.71,70899.0
postgres,sub collection collect 3 filter,build,1890.0,969.1597883597883,157.5,979.3533209926272,1.0105179071142547,71.0,1864.0,2349.3999999999996,3804.1099999999997,3963.0
mongo,sub collection collect 3 filter,exec,1950.0,6005.886153846154,6579.0,5186.220868932159,0.8635230066109255,683.0,11503.1,11870.75,12812.16,16508.0
neo4j,sub collection collect 3 filter,exec,1950.0,21419.11487179487,25095.5,19042.989774365054,0.8890652059316071,1619.0,42101.4,43218.0,45824.759999999995,71617.0
postgres,sub collection collect 3 filter,exec,1950.0,2548.188717948718,3012.5,1945.0545910094856,0.7633086895444883,430.0,4758.1,5024.65,5545.18,7960.0
mongo,sub collection collect all,build,860.0,514.6662790697675,506.0,38.84246596090879,0.07547116945589388,435.0,576.0,596.05,623.2299999999999,633.0
neo4j,sub collection collect all,build,941.0,2449.9479277364508,2390.0,446.69006872591285,0.1823263521925617,1338.0,3095.0,3289.0,3575.8,3748.0
postgres,sub collection collect all,build,943.0,167.82502651113467,178.0,41.32225550185326,0.2462222492132999,104.0,216.0,228.89999999999998,266.1600000000001,305.0
mongo,sub collection collect all,exec,914.0,840.0361050328228,827.0,97.37110618869208,0.11591300136425385,668.0,977.8000000000002,1026.35,1094.74,1114.0
neo4j,sub collection collect all,exec,940.0,3362.437234042553,3297.0,486.5855053227658,0.14471214522501563,2392.0,4074.2,4258.349999999999,4591.4400000000005,4767.0
postgres,sub collection collect all,exec,942.0,644.0541401273886,605.0,135.84643232802395,0.21092393304257723,461.0,857.9,889.8499999999998,973.1800000000001,1050.0
