driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
postgres,collection all,exec,919.0,683.9009793253537,663.0,138.71694188656315,0.20283190999872958,430.0,877.2,951.0,1031.6399999999999,1075.0
mongo,collection all,total,905.0,1568.0618784530386,1529.0,303.8713458676021,0.19378785368303475,1046.0,2014.0,2153.6,2346.6400000000003,2420.0
neo4j,collection all,total,894.0,4362.012304250559,4285.0,766.1906856010058,0.17565073919080695,2930.0,5394.8,5823.949999999999,6384.07,6613.0
postgres,collection all,total,921.0,748.2584147665581,722.0,156.55307648819644,0.2092232755404935,463.0,971.0,1046.0,1150.1999999999998,1193.0
mongo,collection equality,build,2944.0,52.94361413043478,27.0,45.89406555454185,0.8668479911755688,12.0,128.0,136.0,148.57000000000016,209.0
neo4j,collection equality,build,2911.0,11.26279628993473,9.0,6.081631428972771,0.5399752665692593,3.0,21.0,23.0,27.90000000000009,29.0
postgres,collection equality,build,2923.0,29.49572357167294,27.0,10.19314999525088,0.34558060494709014,14.0,42.0,45.0,58.0,66.0
mongo,collection equality,exec,2950.0,3556.4328813559323,1821.0,3172.1113759269792,0.8919362411016665,534.0,8075.2,8420.65,9166.079999999998,11695.0
neo4j,collection equality,exec,2943.0,2857.1583418280666,2117.0,1409.9109247906,0.49346614926791593,1185.0,4786.6,5126.9,6095.1799999999985,8088.0
postgres,collection equality,exec,2939.0,804.2351139843485,595.0,456.8130249163572,0.5680093009781807,239.0,1502.0,1669.1,1894.62,2222.0
mongo,collection equality,total,2950.0,3613.179322033898,1848.5,3219.0319879349554,0.8909139848954208,546.0,8191.4,8543.099999999999,9300.039999999999,11755.0
neo4j,collection equality,total,2943.0,2869.230037376826,2130.0,1407.6072145489559,0.4905870899901254,1199.0,4795.6,5135.8,6104.1799999999985,8098.0
postgres,collection equality,total,2937.0,834.0909090909091,627.0,458.58299279752083,0.5497997733812239,258.0,1534.8000000000002,1702.1999999999998,1933.599999999998,2184.0
mongo,collection get by id,build,2925.0,15.195555555555556,15.0,4.840271605412892,0.31853205943781826,5.0,22.0,24.0,27.0,31.0
neo4j,collection get by id,build,2908.0,11.706671251719396,7.0,9.132341034012716,0.7800971632026842,2.0,26.0,30.0,36.0,40.0
postgres,collection get by id,build,2901.0,28.58807307824888,22.0,13.371079797116785,0.4677153217189065,12.0,48.0,56.0,64.0,68.0
mongo,collection get by id,exec,2911.0,500.722432153899,477.0,129.79741249516485,0.259220286850003,270.0,687.0,744.0,838.9000000000001,897.0
neo4j,collection get by id,exec,2934.0,1454.0262440354466,1263.5,572.5281683662942,0.39375366896908426,704.0,2345.7000000000003,2527.0499999999997,2817.34,3245.0
postgres,collection get by id,exec,2903.0,352.7488804684809,344.0,79.58653910496577,0.2256181196075463,174.0,463.0,499.9000000000001,546.0,583.0
mongo,collection get by id,total,2914.0,516.9155799588195,492.0,134.68890199335294,0.2605626667396696,282.0,710.0,769.3499999999999,864.8699999999999,929.0
neo4j,collection get by id,total,2934.0,1467.047034764826,1270.5,582.1443247463368,0.39681367464790046,708.0,2374.0,2560.35,2862.050000000001,3304.0
postgres,collection get by id,total,2910.0,383.0123711340206,373.0,90.7273757194004,0.23687844716549328,187.0,507.0,547.0,609.0,654.0
mongo,collection id in list,build,2792.0,23.802292263610315,23.0,5.475879990746773,0.23005683360667192,12.0,31.0,34.0,39.0,40.0
neo4j,collection id in list,build,2767.0,16.234550054210334,13.0,8.136328845181993,0.5011736585253795,6.0,28.0,34.0,40.0,42.0
postgres,collection id in list,build,2817.0,37.830315938942135,33.0,15.256715304005535,0.403293362091656,15.0,61.0,69.19999999999982,80.0,83.0
mongo,collection id in list,exec,2855.0,876.1348511383537,842.0,159.2106526395593,0.1817193465511598,530.0,1111.6,1196.2999999999997,1303.0,1339.0
neo4j,collection id in list,exec,2855.0,1847.6718038528898,1710.0,533.98094613384,0.2890020538389702,998.0,2662.0,2950.7999999999984,3327.6800000000003,3406.0
postgres,collection id in list,exec,2803.0,598.1798073492687,576.0,134.71766995659968,0.22521266733087822,322.0,780.8000000000002,879.9000000000001,967.94,988.0
mongo,collection id in list,total,2853.0,901.2474588152821,867.0,163.94159593375286,0.18190519632561206,546.0,1141.0,1231.0,1344.48,1377.0
neo4j,collection id in list,total,2848.0,1861.981390449438,1722.0,537.5751878089591,0.28871136444559264,1004.0,2685.0,2966.65,3346.120000000001,3433.0
postgres,collection id in list,total,2835.0,644.2701940035273,623.0,142.9994929584623,0.22195577925133594,338.0,844.0,944.5999999999995,1028.6599999999999,1047.0
mongo,connection all,build,940.0,1532.2340425531916,1376.5,283.78332213106285,0.18520886121169136,1273.0,1960.6000000000001,2059.25,2394.54,2518.0
neo4j,connection all,build,825.0,9.49939393939394,9.0,1.3412109154131644,0.14118910363861945,7.0,11.0,12.0,14.0,14.0
postgres,connection all,build,943.0,80.34146341463415,74.0,21.665475602910394,0.2696674255371361,50.0,106.0,115.89999999999998,132.58000000000004,145.0
mongo,connection all,exec,940.0,1213.218085106383,1170.0,175.23330042184895,0.14443676909620362,946.0,1471.1,1541.1,1663.0,1747.0
neo4j,connection all,exec,914.0,2915.959518599562,2885.0,340.34962293109834,0.11671959804660006,2273.0,3388.1000000000004,3561.7,3748.2200000000003,3884.0
postgres,connection all,exec,943.0,1296.4029692470838,1268.0,231.39884518684815,0.17849299228405688,993.0,1638.8000000000002,1705.9,1947.8000000000004,2021.0
mongo,connection all,total,935.0,2747.6139037433154,2643.0,344.7435654666755,0.1254701634014157,2257.0,3371.0,3425.0,3566.66,3671.0
neo4j,connection all,total,914.0,2928.475929978118,2895.0,342.0046436956305,0.11678588176006828,2284.0,3408.4,3574.35,3758.09,3903.0
postgres,connection all,total,940.0,1376.0223404255319,1343.0,234.64171253145145,0.17052173183386618,1050.0,1724.1,1784.3499999999997,1995.0,2104.0
mongo,connection equality,build,2949.0,540.0807053238386,457.0,482.7611598362584,0.8938685553426488,8.0,1157.0,1187.0,1336.04,2434.0
neo4j,connection equality,build,2920.0,10.356164383561644,11.0,2.517604276274099,0.24310200022223444,4.0,13.099999999999909,15.0,17.0,18.0
postgres,connection equality,build,2571.0,40.19214313496694,40.0,4.1284380221170345,0.10271753880487444,30.0,46.0,48.5,52.0,53.0
mongo,connection equality,exec,2950.0,4991.096949152542,2778.5,4825.887020733551,0.9668990744715864,425.0,11917.1,12146.0,13052.749999999995,14484.0
neo4j,connection equality,exec,2950.0,2811.458305084746,2069.5,1883.3854707930286,0.669896283856238,762.0,5400.4,5734.299999999998,6523.3999999999905,8056.0
postgres,connection equality,exec,2950.0,1812.7454237288136,1136.5,1396.2902461935334,0.7702627340365131,334.0,3785.2999999999997,3911.5499999999997,4201.569999999998,6822.0
mongo,connection equality,total,2949.0,5529.196337741608,3135.0,5292.714656453773,0.957230370049687,441.0,13074.0,13306.6,14281.52,15615.0
neo4j,connection equality,total,2950.0,2822.460338983051,2080.0,1884.4322358279396,0.667655878029773,770.0,5414.2,5747.65,6533.909999999991,8067.0
postgres,connection equality,total,2950.0,1859.0905084745764,1187.0,1398.2396978243037,0.7521095349852489,367.0,3831.0,3958.0,4259.279999999993,6892.0
mongo,connection filter near node and edge,build,2950.0,29249.213898305086,14009.5,31249.764688150502,1.0683967369790182,795.0,76836.7,77914.7,80426.84999999999,93066.0
neo4j,connection filter near node and edge,build,2883.0,11.551508844953174,12.0,1.5909944490015673,0.1377304445987304,8.0,13.0,14.0,16.0,16.0
postgres,connection filter near node and edge,build,2854.0,72.86440084092501,77.0,14.930784613381896,0.20491192463077076,41.0,88.70000000000027,99.0,102.0,103.0
mongo,connection filter near node and edge,exec,2950.0,74693.32474576271,16014.0,93625.47670802708,1.253465112534549,879.0,209491.7,211260.65,217255.61999999994,240327.0
neo4j,connection filter near node and edge,exec,2950.0,30393.248813559323,16166.5,30350.999381400437,0.9986099073377099,1725.0,73219.1,74042.95,75422.98999999999,83246.0
postgres,connection filter near node and edge,exec,2950.0,12475.496949152543,6657.0,12368.400785181011,0.9914154791261597,711.0,29796.2,30055.55,30948.749999999993,32142.0
mongo,connection filter near node and edge,total,2950.0,103942.97254237288,30124.0,124571.27670639285,1.1984579010919736,1746.0,279906.6,281965.19999999995,288867.36,312038.0
neo4j,connection filter near node and edge,total,2950.0,30405.4993220339,16178.5,30351.962466935624,0.9982392377598786,1734.0,73232.2,74054.4,75435.47999999998,83259.0
postgres,connection filter near node and edge,total,2950.0,12550.309830508475,6732.5,12370.03091252446,0.9856355006036763,755.0,29870.1,30134.0,31029.749999999993,32205.0
mongo,connection filter on edge property,build,2950.0,35970.70406779661,17630.0,38277.63646022168,1.0641336457600894,914.0,88746.0,95478.95,98513.71999999999,114976.0
neo4j,connection filter on edge property,build,2331.0,11.51951951951952,12.0,0.8730248982142986,0.07578657223810256,10.0,13.0,13.0,13.0,13.0
postgres,connection filter on edge property,build,2055.0,75.27347931873479,75.0,6.8181378120699,0.09057822056025165,58.0,82.0,87.0,97.46000000000004,101.0
mongo,connection filter on edge property,exec,2950.0,89353.03796610169,18563.0,112266.42042553819,1.2564365239392226,906.0,250667.1,254175.25,261961.05,292577.0
neo4j,connection filter on edge property,exec,2950.0,35873.00508474576,18764.0,36252.18847751024,1.010570159702782,1759.0,86683.1,88060.05,96364.79999999999,115189.0
postgres,connection filter on edge property,exec,2950.0,15640.442372881356,7938.5,15984.60530090982,1.0220046799075966,799.0,39337.2,39868.1,41220.78999999999,48594.0
mongo,connection filter on edge property,total,2950.0,125324.19254237288,36315.5,150260.63870455403,1.1989755182643604,1886.0,339257.6,342312.89999999997,351473.91,378570.0
neo4j,connection filter on edge property,total,2950.0,35885.23288135593,18776.0,36252.846278562094,1.0102441413274805,1773.0,86695.3,88073.05,96376.79999999999,115201.0
postgres,connection filter on edge property,total,2950.0,15723.653220338983,8015.5,15977.22344669213,1.0161266737951933,869.0,39414.4,39943.55,41286.63,48669.0
mongo,connection filter on far node,build,2934.0,22.50068166325835,23.0,5.67837544647286,0.25236459639110187,10.0,30.0,32.0,36.0,40.0
neo4j,connection filter on far node,build,2871.0,13.4413096482062,14.0,3.860632211397558,0.2872214324675405,5.0,18.0,19.0,21.0,23.0
postgres,connection filter on far node,build,2582.0,41.285050348567005,39.0,5.131596517089173,0.1242967242079987,31.0,49.0,53.0,58.0,60.0
mongo,connection filter on far node,exec,2950.0,5354.369152542373,2845.5,5153.926267994298,0.9625646124057583,494.0,12488.3,13076.599999999997,13778.51,16482.0
neo4j,connection filter on far node,exec,2896.0,1085.1792127071824,1075.0,167.43073425529127,0.15428855648423637,724.0,1322.5,1404.0,1514.0500000000002,1554.0
postgres,connection filter on far node,exec,2587.0,464.46153846153845,454.0,70.63943094754359,0.1520888708708292,348.0,578.0,631.0,669.0,681.0
mongo,connection filter on far node,total,2950.0,5377.454576271187,2869.0,5155.992812689686,0.9588166184501615,516.0,12518.3,13106.099999999999,13806.51,16519.0
neo4j,connection filter on far node,total,2898.0,1099.9126984126983,1092.0,170.3641644752453,0.15488880592168866,734.0,1340.0,1422.3000000000002,1538.0,1575.0
postgres,connection filter on far node,total,2648.0,514.2069486404833,496.0,81.0925038405242,0.15770402180469448,384.0,653.0,699.0,745.0,758.0
mongo,connection get one by id,build,2884.0,59.705617198335645,59.0,13.818694564226321,0.23144714371383354,25.0,80.0,87.0,93.0,96.0
neo4j,connection get one by id,build,2883.0,9.422476586888658,9.0,1.9811239280895228,0.2102551181550559,5.0,12.0,13.0,15.0,15.0
postgres,connection get one by id,build,2774.0,40.09048305695746,39.0,4.764875118089226,0.11885302333024174,29.0,47.0,50.0,53.0,54.0
mongo,connection get one by id,exec,2950.0,605.7989830508475,539.0,176.7337791330684,0.2917366718627098,330.0,867.0999999999999,926.0,1018.0199999999995,1167.0
neo4j,connection get one by id,exec,2898.0,1090.0331262939958,1076.0,165.58652859918823,0.1519096297212232,786.0,1336.6000000000004,1411.0,1514.0600000000004,1558.0
postgres,connection get one by id,exec,2950.0,1114.657627118644,748.0,656.6536564156368,0.5891079381146536,387.0,2042.1999999999998,2236.2999999999984,2397.5299999999993,3662.0
mongo,connection get one by id,total,2950.0,667.0393220338983,604.0,186.9443419623631,0.2802598524361998,378.0,942.0,1003.0,1098.5699999999983,1272.0
neo4j,connection get one by id,total,2896.0,1099.7669198895028,1087.0,166.09826426659288,0.15103042404956254,794.0,1347.5,1420.5,1523.1000000000004,1569.0
postgres,connection get one by id,total,2950.0,1158.1172881355933,801.0,657.1627939466861,0.5674406216702162,424.0,2085.1,2282.5499999999997,2441.0199999999995,3705.0
mongo,connection id in list,build,2753.0,343.0966218670541,301.0,93.75944196364476,0.27327416240191205,255.0,531.8000000000002,559.0,590.0,603.0
neo4j,connection id in list,build,2618.0,14.097020626432391,14.0,2.1031261881841816,0.1491894098701075,9.0,17.0,19.0,20.0,20.0
postgres,connection id in list,build,2604.0,51.03763440860215,47.0,12.176703726741906,0.23858283926830237,34.0,75.70000000000027,80.0,87.9699999999998,89.0
mongo,connection id in list,exec,2945.0,1304.2641765704584,1259.0,390.8459012222738,0.2996677423510909,636.0,1851.0,2069.7999999999997,2239.12,2496.0
neo4j,connection id in list,exec,2806.0,1704.5213827512473,1665.0,200.39354348353558,0.11756587245628024,1267.0,1989.5,2120.0,2232.95,2260.0
postgres,connection id in list,exec,2950.0,1769.9149152542373,1503.5,826.967149617115,0.4672355391153514,639.0,2983.1,3069.649999999999,3270.0,4343.0
mongo,connection id in list,total,2944.0,1670.5322690217392,1636.5,426.0610248774469,0.2550450732250431,936.0,2277.4000000000005,2400.0,2571.1400000000003,2814.0
neo4j,connection id in list,total,2809.0,1720.815592737629,1681.0,201.81365032533017,0.11727790657932544,1289.0,2010.2000000000003,2139.2,2253.0,2282.0
postgres,connection id in list,total,2950.0,1827.4081355932203,1569.5,824.6461819471726,0.45126546494194786,687.0,3035.1,3118.5499999999997,3324.0599999999986,4391.0
mongo,deep sub collection collect all,build,837.0,843.910394265233,832.0,54.11668104152021,0.0641260984688285,764.0,921.0,960.1999999999999,1007.0,1037.0
neo4j,deep sub collection collect all,build,904.0,6.285398230088496,6.0,0.6790385169199703,0.1080342870988478,5.0,7.0,8.0,8.0,8.0
postgres,deep sub collection collect all,build,947.0,61.16261879619852,70.0,22.157493082218668,0.3622718176285126,34.0,91.0,95.0,104.53999999999996,121.0
mongo,deep sub collection collect all,exec,911.0,1659.9923161361141,1669.0,196.5040528794157,0.11837648341457924,1238.0,1933.0,2014.0,2120.0,2194.0
neo4j,deep sub collection collect all,exec,896.0,2222.1305803571427,2175.5,219.16273314619377,0.09862729719104525,1832.0,2532.5,2674.25,2851.0,2874.0
postgres,deep sub collection collect all,exec,949.0,1180.3846153846155,1198.0,213.1872619694186,0.1806083027437238,831.0,1459.2,1518.6,1640.7199999999998,1803.0
mongo,deep sub collection collect all,total,866.0,2515.2632794457277,2498.5,243.30347845215996,0.09673081956882668,2028.0,2864.0,2995.5,3164.35,3227.0
neo4j,deep sub collection collect all,total,895.0,2228.3854748603353,2182.0,218.31232376118916,0.09796883269258966,1840.0,2540.2,2675.7,2846.6599999999994,2877.0
postgres,deep sub collection collect all,total,948.0,1242.5232067510549,1271.0,222.41544432144283,0.17900305049675,868.0,1539.3000000000002,1607.9499999999998,1711.59,1888.0
mongo,sub collection child and parent range filter,build,2950.0,1399.7674576271186,731.5,1392.578179707505,0.9948639483791109,52.0,3319.2,3445.5499999999997,3878.079999999998,5033.0
neo4j,sub collection child and parent range filter,build,2883.0,9.9559486645855,9.0,2.3804814009665773,0.23910141375419444,5.0,13.0,14.0,18.0,18.0
postgres,sub collection child and parent range filter,build,2448.0,32.49877450980392,32.0,3.87567288928256,0.11925597034784753,26.0,38.0,40.0,46.5300000000002,50.0
mongo,sub collection child and parent range filter,exec,2949.0,5338.941675144117,2942.0,5109.890087423826,0.9570979415664608,459.0,12661.2,12920.8,13972.0,21252.0
neo4j,sub collection child and parent range filter,exec,2948.0,4054.1957259158753,2696.5,3168.7440380127227,0.7815962159293328,840.0,8415.2,8762.65,10407.360000000002,16005.0
postgres,sub collection child and parent range filter,exec,2949.0,1725.3190912173618,1106.0,1311.0905132884589,0.7599119026517994,349.0,3643.2000000000003,3767.0,4195.6,4679.0
mongo,sub collection child and parent range filter,total,2949.0,6738.544252288912,3806.0,6485.760212999514,0.9624868473330077,520.0,16001.000000000002,16256.6,17328.92,24387.0
neo4j,sub collection child and parent range filter,total,2948.0,4064.901628222524,2704.5,3167.5789543632427,0.7792510727371139,854.0,8423.800000000001,8772.65,10417.890000000003,16015.0
postgres,sub collection child and parent range filter,total,2949.0,1765.1420820617159,1158.0,1311.5238683874331,0.7430132008725049,375.0,3678.0,3803.7999999999997,4243.16,4712.0
mongo,sub collection child range filter,build,5950.0,6823.049915966387,3444.0,7261.736314240445,1.0642947660763118,166.0,17245.0,17990.75,21411.770000000004,32885.0
neo4j,sub collection child range filter,build,5596.0,9.259113652609006,9.0,2.346037870849421,0.2533760745218157,5.0,13.0,14.0,15.0,15.0
postgres,sub collection child range filter,build,5934.0,52.45517357600269,45.0,19.55271617848483,0.372750957541962,25.0,81.0,85.0,95.0,122.0
mongo,sub collection child range filter,exec,5949.0,9737.523953605649,7198.0,9378.264357496266,0.9631056521328141,535.0,26988.2,27625.6,28884.199999999997,32188.0
neo4j,sub collection child range filter,exec,5947.0,8979.137212039685,5537.0,8415.524695352551,0.9372308827254123,1016.0,22771.4,23380.4,24974.1,36269.0
postgres,sub collection child range filter,exec,5949.0,4236.151454025887,2673.0,4032.652590002973,0.9519613814020942,388.0,11384.0,11659.199999999999,12160.639999999996,16549.0
mongo,sub collection child range filter,total,5950.0,16568.335462184874,10830.0,16374.186921189144,0.9882819525571022,746.0,44244.2,45121.2,47457.16,73103.0
neo4j,sub collection child range filter,total,5947.0,8989.445770976963,5546.0,8415.364763642548,0.9361383313320746,1023.0,22781.4,23391.8,24985.1,36282.0
postgres,sub collection child range filter,total,5949.0,4289.840477391158,2719.0,4045.6525311449354,0.9430776161647102,416.0,11463.2,11741.0,12245.52,16611.0
mongo,"sub collection child, grandchild and parent range filter",build,2950.0,956.6908474576271,480.0,928.6221524852989,0.9706606423099794,89.0,2331.0,2396.0,2815.039999999999,4271.0
neo4j,"sub collection child, grandchild and parent range filter",build,2901.0,7.7114788004136505,7.0,1.6965998203248414,0.2200096588781174,5.0,10.0,11.0,13.0,13.0
postgres,"sub collection child, grandchild and parent range filter",build,2939.0,59.341612793467164,45.0,25.75352501370451,0.43398761512157086,34.0,102.0,106.0,121.0,140.0
mongo,"sub collection child, grandchild and parent range filter",exec,2949.0,6991.712105798576,4641.0,6010.810643875958,0.8597051126992046,808.0,15405.400000000001,15939.4,16781.079999999998,18252.0
neo4j,"sub collection child, grandchild and parent range filter",exec,2950.0,3545.013559322034,2163.0,2658.391080805675,0.7498958851130823,902.0,7309.2,7541.549999999999,8583.179999999997,10949.0
postgres,"sub collection child, grandchild and parent range filter",exec,2950.0,2046.8816949152542,1364.0,1521.0310554316422,0.743096711065471,434.0,4267.0,4370.549999999999,4597.529999999999,5535.0
mongo,"sub collection child, grandchild and parent range filter",total,2950.0,7959.291186440678,5141.5,6940.955471415924,0.8720569845767705,933.0,17695.2,18120.199999999997,19099.319999999992,38246.0
neo4j,"sub collection child, grandchild and parent range filter",total,2950.0,3553.437966101695,2172.0,2659.4467919313984,0.7484151453610287,908.0,7318.2,7550.549999999999,8593.179999999997,10966.0
postgres,"sub collection child, grandchild and parent range filter",total,2950.0,2107.8183050847456,1432.5,1533.552954248093,0.7275546239202226,469.0,4337.0,4444.549999999999,4669.059999999999,5638.0
mongo,sub collection collect all,build,845.0,658.4508875739645,655.0,14.704321665179934,0.022331690856029384,619.0,680.6,688.8,700.56,707.0
neo4j,sub collection collect all,build,859.0,14.89871944121071,15.0,1.5645357941037512,0.10501142734295377,11.0,17.0,18.0,19.0,19.0
postgres,sub collection collect all,build,941.0,42.69394261424017,34.0,14.90843883092481,0.34919330279776595,25.0,67.0,69.0,77.0,88.0
mongo,sub collection collect all,exec,931.0,918.001074113856,882.0,157.86993080573794,0.1719714009682716,568.0,1149.0,1203.0,1322.9000000000003,1405.0
neo4j,sub collection collect all,exec,926.0,2082.863930885529,2021.0,301.9735246230838,0.14497995771365624,1495.0,2563.5,2658.5,2825.5,2905.0
postgres,sub collection collect all,exec,946.0,871.9566596194503,834.5,191.13013163850644,0.21919682535817975,541.0,1142.0,1209.5,1322.7499999999998,1419.0
mongo,sub collection collect all,total,902.0,1582.7960088691796,1550.5,171.76881730665076,0.10852239729197327,1220.0,1814.6999999999998,1905.0,2084.88,2162.0
neo4j,sub collection collect all,total,926.0,2099.2796976241902,2036.5,302.6013318030665,0.1441453142930541,1509.0,2584.0,2675.0,2840.25,2946.0
postgres,sub collection collect all,total,946.0,915.9059196617336,880.0,198.39588616566678,0.2166116430811357,569.0,1196.5,1258.5,1381.1999999999998,1472.0
mongo,sub collection equality,build,5936.0,482.0518867924528,321.0,467.500994060072,0.9698146752848502,10.0,1135.5,1246.25,1813.949999999999,2247.0
neo4j,sub collection equality,build,5735.0,7.872711421098518,8.0,1.7664015066710568,0.22437015815633468,4.0,10.0,11.0,12.0,12.0
postgres,sub collection equality,build,5275.0,36.422938388625596,35.0,8.002078612864596,0.21969887567784865,22.0,46.0,52.0,58.0,65.0
mongo,sub collection equality,exec,5950.0,4479.522184873949,2757.0,4076.8259036587415,0.9101028492335641,378.0,10330.1,10701.55,11627.02,14105.0
neo4j,sub collection equality,exec,5946.0,2770.9946182307435,1964.0,1878.252103994857,0.6778259660403473,712.0,5490.0,5818.75,6632.950000000005,9896.0
postgres,sub collection equality,exec,5949.0,1628.7288619936123,1114.0,1270.7857502117433,0.7802316148903163,279.0,3796.0,4002.0,4306.759999999994,5732.0
mongo,sub collection equality,total,5950.0,4967.013445378151,3081.0,4523.676551092197,0.9107437700418382,402.0,11488.800000000003,11972.1,12999.650000000003,15302.0
neo4j,sub collection equality,total,5946.0,2779.609653548604,1972.5,1878.8049764267448,0.6759240363222073,718.0,5502.5,5827.75,6641.5000000000055,9904.0
postgres,sub collection equality,total,5949.0,1673.4118339216675,1161.0,1275.968777946532,0.7624953714808379,301.0,3844.0,4057.5999999999995,4370.0,5777.0
mongo,sub collection get one by id,build,5414.0,47.0365718507573,43.0,17.824869855448338,0.37895767387140805,12.0,76.0,87.0,94.0,99.0
neo4j,sub collection get one by id,build,5728.0,8.870810055865922,8.0,2.8105416392847564,0.31683032570698033,4.0,13.0,14.0,16.0,17.0
postgres,sub collection get one by id,build,5745.0,35.85239338555265,35.0,7.18925456470946,0.20052369969828834,23.0,45.0,50.0,55.0,57.0
mongo,sub collection get one by id,exec,5759.0,573.9272443132488,571.0,145.21981787820573,0.2530282702504796,248.0,767.1999999999998,840.0,919.4200000000001,947.0
neo4j,sub collection get one by id,exec,5806.0,1010.1670685497761,983.5,173.0513577751472,0.17130964091274975,653.0,1257.0,1331.75,1443.9499999999998,1494.0
postgres,sub collection get one by id,exec,5938.0,828.0218928932301,777.0,414.70794705003965,0.5008417659115137,261.0,1439.9000000000005,1632.0,1804.0,2149.0
mongo,sub collection get one by id,total,5775.0,627.2013852813852,619.0,163.55498963991658,0.26076949681247896,273.0,853.6000000000004,924.0,1016.5200000000004,1047.0
neo4j,sub collection get one by id,total,5808.0,1020.0638774104683,994.0,174.51683863658562,0.17108422570517215,660.0,1268.0,1343.0,1458.8600000000006,1512.0
postgres,sub collection get one by id,total,5938.0,866.492253283934,819.0,418.77956342938865,0.4833044517619733,286.0,1485.0,1672.1499999999996,1850.1500000000005,2209.0
mongo,sub collection grand child range filter,build,2950.0,19577.601016949153,8985.0,21164.401484613212,1.081051833995917,450.0,48969.3,50204.849999999984,56603.499999999985,64526.0
neo4j,sub collection grand child range filter,build,2892.0,8.646265560165975,9.0,1.4718774636805043,0.17023273845087056,5.0,10.0,11.0,13.0,13.0
postgres,sub collection grand child range filter,build,2943.0,65.38158341828067,77.0,19.841010494023568,0.3034648207751424,33.0,84.0,91.0,103.0,132.0
mongo,sub collection grand child range filter,exec,2950.0,25316.06372881356,14144.0,25120.087278651856,0.9922588103640041,1236.0,60138.2,61616.35,67052.83999999995,73840.0
neo4j,sub collection grand child range filter,exec,2950.0,10613.88372881356,5799.0,9868.027503034775,0.9297282460562475,1206.0,24386.4,25514.55,27974.619999999984,33383.0
