driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
postgres,collection collect 3 filter,exec,132.0,632.0833333333334,652.5,146.51972962875496,0.2318044503025787,409.0,793.2,921.6999999999999,982.9,1025.0
mongo,collection collect 3 filter,total,149.0,2681.1409395973155,1807.0,1431.4149304009604,0.5338827620960301,927.0,4302.2,4470.8,5236.120000000005,5612.0
neo4j,collection collect 3 filter,total,147.0,3697.156462585034,3715.0,786.071633083198,0.2126151925238188,2571.0,4798.6,4967.0,5324.0999999999985,6141.0
postgres,collection collect 3 filter,total,138.0,725.9710144927536,717.5,177.08857703762675,0.24393339885802615,468.0,983.1999999999999,1090.2500000000002,1184.52,1190.0
mongo,collection collect all,build,50.0,111.3,112.0,17.05842301968055,0.15326525624151438,81.0,133.3,140.29999999999998,145.01999999999998,146.0
neo4j,collection collect all,build,47.0,67.59574468085107,64.0,13.669482949523294,0.20222401593566092,47.0,89.0,92.69999999999999,99.39999999999999,104.0
postgres,collection collect all,build,48.0,133.72916666666666,130.0,28.216291946421197,0.2109957958292908,86.0,171.3,175.3,196.18,199.0
mongo,collection collect all,exec,50.0,2655.38,2597.0,426.2824535493827,0.16053538610269819,1850.0,3191.5,3378.1,3615.1799999999994,3771.0
neo4j,collection collect all,exec,47.0,7548.021276595745,7467.0,895.6044470771803,0.118654202771552,5686.0,8553.6,8970.799999999997,9562.48,9821.0
postgres,collection collect all,exec,50.0,879.86,865.5,112.94336850738922,0.12836515867000342,668.0,1032.5,1092.6,1150.9099999999999,1171.0
mongo,collection collect all,total,50.0,2767.16,2728.5,434.4457111289825,0.15700057500433026,1943.0,3315.6000000000004,3490.7999999999997,3748.629999999999,3902.0
neo4j,collection collect all,total,47.0,7620.936170212766,7577.0,899.6963353472036,0.1180558812267398,5734.0,8652.6,9037.599999999999,9640.68,9913.0
postgres,collection collect all,total,49.0,1012.8571428571429,990.0,123.68508398347795,0.12211503355209388,777.0,1208.2,1250.0,1277.9199999999998,1300.0
mongo,connection collect all,build,46.0,2201.282608695652,2182.5,156.48836137673885,0.07108962781905794,1886.0,2423.0,2467.75,2524.35,2559.0
neo4j,connection collect all,build,49.0,58.326530612244895,57.0,11.449868549285549,0.19630635371413294,42.0,75.0,81.6,86.55999999999999,88.0
postgres,connection collect all,build,47.0,115.31914893617021,109.0,19.37289274148257,0.16799371934495955,92.0,136.2,157.99999999999994,169.54,170.0
mongo,connection collect all,exec,49.0,2657.8979591836733,2601.0,238.46752442226096,0.08972034595921888,2172.0,3037.0,3111.9999999999995,3194.08,3220.0
neo4j,connection collect all,exec,48.0,3039.4375,2995.5,291.3465368273263,0.09585541299247848,2561.0,3436.2000000000003,3584.1499999999996,3696.17,3738.0
postgres,connection collect all,exec,46.0,1259.0869565217392,1230.5,120.66958119628559,0.09583895740580022,1002.0,1418.5,1485.75,1577.2,1579.0
mongo,connection collect all,total,46.0,4853.630434782609,4843.5,309.10942749170755,0.06368623067725435,4205.0,5246.5,5476.25,5537.55,5538.0
neo4j,connection collect all,total,48.0,3098.0416666666665,3058.5,293.80018961607175,0.09483416339334959,2613.0,3531.3,3642.7,3757.53,3805.0
postgres,connection collect all,total,46.0,1377.7173913043478,1350.0,128.37560568607145,0.093179926809614,1101.0,1537.0,1656.75,1682.75,1685.0
mongo,connection filter near node and edge,build,150.0,15236.613333333333,12489.0,14812.011289040618,0.9721327807562191,468.0,31338.3,36493.49999999997,44686.649999999994,45078.0
neo4j,connection filter near node and edge,build,141.0,60.354609929078016,59.0,7.684060265783086,0.12731521709464336,45.0,71.0,77.0,79.19999999999999,81.0
postgres,connection filter near node and edge,build,146.0,88.27397260273973,84.0,20.306112736179138,0.2300351070361696,57.0,118.5,128.75,137.75000000000006,141.0
mongo,connection filter near node and edge,exec,150.0,48699.06,41891.0,46952.19076493927,0.9641293028025443,1848.0,101815.7,106635.09999999999,113080.34,136212.0
neo4j,connection filter near node and edge,exec,150.0,17894.346666666668,16078.5,15535.864483450645,0.8681995924662972,2009.0,34219.6,34912.5,37853.28999999999,41244.0
postgres,connection filter near node and edge,exec,150.0,6151.446666666667,5626.5,5308.174208710786,0.8629147737677076,681.0,11959.8,12511.799999999994,13963.449999999997,14908.0
mongo,connection filter near node and edge,total,150.0,63936.08666666667,55256.0,61344.94841620677,0.959472992709596,2555.0,131620.19999999998,139825.74999999997,146288.86,163270.0
neo4j,connection filter near node and edge,total,150.0,17957.273333333334,16156.0,15535.443368514821,0.8651337583460975,2061.0,34282.6,34971.899999999994,37913.31,41351.0
postgres,connection filter near node and edge,total,150.0,6245.4,5697.0,5312.426603361912,0.8506143086690865,741.0,12066.599999999999,12602.399999999994,14072.899999999996,15033.0
mongo,connection filter on edge property,build,150.0,17148.5,17658.5,15561.523118095913,0.9074568106887432,1204.0,35216.5,36249.25,39275.71999999998,41631.0
neo4j,connection filter on edge property,build,149.0,71.01342281879195,65.0,17.697910464989167,0.24921922873862448,47.0,94.0,108.39999999999998,117.08000000000004,123.0
postgres,connection filter on edge property,build,147.0,98.83673469387755,98.0,31.393883187549676,0.317633755149687,59.0,141.20000000000002,157.7,184.54,200.0
mongo,connection filter on edge property,exec,150.0,59556.78,50523.0,57327.21890920601,0.962564109564117,2171.0,127298.4,131176.99999999997,141663.91999999998,162511.0
neo4j,connection filter on edge property,exec,150.0,18929.406666666666,20239.5,15487.623728848728,0.8181779810415996,2118.0,35295.0,36296.75,39991.66999999996,50619.0
postgres,connection filter on edge property,exec,150.0,7027.14,9547.0,5846.490642480963,0.8319872156355165,702.0,13521.7,13796.15,14716.15,16552.0
mongo,connection filter on edge property,total,150.0,76705.68666666666,67108.5,72700.18166305198,0.9477808598334949,3554.0,162423.9,164557.69999999998,175261.77,197645.0
neo4j,connection filter on edge property,total,150.0,19001.453333333335,20343.0,15475.39565370615,0.814432211169785,2177.0,35350.0,36354.899999999994,40050.72999999997,50672.0
postgres,connection filter on edge property,total,150.0,7154.706666666667,9648.0,5816.655062380814,0.8129830240952083,764.0,13598.3,13863.55,14809.4,16646.0
mongo,connection filter on far node,build,150.0,1360.8266666666666,927.5,1194.9056897252635,0.8780733939114927,211.0,2874.3999999999996,3195.749999999999,4283.319999999997,4477.0
neo4j,connection filter on far node,build,143.0,64.68531468531468,63.0,9.212223646490125,0.1424159979943879,49.0,77.0,81.0,90.48000000000008,93.0
postgres,connection filter on far node,build,149.0,86.77181208053692,82.0,20.290165639890116,0.23383360510044296,54.0,117.20000000000002,126.0,136.0,136.0
mongo,connection filter on far node,exec,150.0,50925.58,40943.0,49733.33530966689,0.9765884906890974,1505.0,110033.2,114966.2,118001.01999999999,126260.0
neo4j,connection filter on far node,exec,146.0,1578.027397260274,1562.0,282.566316786245,0.1790629980676055,1041.0,1946.5,2094.5,2273.8500000000004,2367.0
postgres,connection filter on far node,exec,149.0,630.9530201342282,598.0,136.37172646109354,0.21613610222847018,353.0,818.0,860.6,957.9200000000002,1036.0
mongo,connection filter on far node,total,150.0,52286.84,42079.5,50839.247261822486,0.9723143961620646,1767.0,112888.5,117899.29999999999,120259.51999999999,127970.0
neo4j,connection filter on far node,total,146.0,1649.513698630137,1634.0,287.8997727011923,0.17453615143680404,1101.0,2043.0,2164.5,2345.0500000000006,2447.0
postgres,connection filter on far node,total,149.0,719.2348993288591,685.0,144.67873960166463,0.20115645074602045,433.0,922.8000000000001,956.5999999999999,1069.3200000000006,1105.0
mongo,deep schema shallow query 2 hop,build,150.0,1525.76,1242.5,1351.5797204275968,0.8858403159262248,171.0,3340.2999999999997,3494.2999999999997,4211.059999999992,4885.0
neo4j,deep schema shallow query 2 hop,build,144.0,35.0625,33.0,5.962843867904558,0.17006328322009437,24.0,44.0,47.0,49.0,51.0
postgres,deep schema shallow query 2 hop,build,147.0,56.625850340136054,54.0,15.079792740642564,0.26630580644815677,36.0,81.0,84.0,91.85999999999993,97.0
mongo,deep schema shallow query 2 hop,exec,150.0,5211.46,4608.0,4272.37803047694,0.8198044368520414,734.0,10098.5,10401.349999999999,11147.169999999998,11611.0
neo4j,deep schema shallow query 2 hop,exec,150.0,5450.6,5180.0,3782.8709721514833,0.6940283587405942,1252.0,9508.0,9993.449999999997,11269.89,13960.0
postgres,deep schema shallow query 2 hop,exec,150.0,2016.8266666666666,1849.5,1496.6712987377437,0.7420921804903464,280.0,3814.2999999999997,4061.0999999999995,4161.129999999999,4522.0
mongo,deep schema shallow query 2 hop,total,150.0,6737.693333333334,5819.5,5585.908427975442,0.8290535279099635,969.0,13414.8,13937.799999999996,14352.74,15145.0
neo4j,deep schema shallow query 2 hop,total,150.0,5487.253333333333,5218.5,3786.255085566131,0.690009164068629,1282.0,9551.0,10032.699999999997,11303.359999999999,13999.0
postgres,deep schema shallow query 2 hop,total,150.0,2075.14,1920.0,1487.987425210271,0.717053994048725,362.0,3864.7999999999997,4115.449999999999,4212.849999999999,4582.0
mongo,deep sub collection collect all,build,50.0,1397.32,1406.5,169.9238052535216,0.12160693703197666,1039.0,1588.4,1645.35,1696.55,1699.0
neo4j,deep sub collection collect all,build,48.0,32.291666666666664,32.0,4.617074386072291,0.14298036808481934,24.0,38.300000000000004,40.0,42.53,43.0
postgres,deep sub collection collect all,build,50.0,81.78,73.0,25.45046409103338,0.3112064574594446,54.0,122.30000000000001,126.0,135.53,137.0
mongo,deep sub collection collect all,exec,49.0,2277.530612244898,2251.0,213.48439658446708,0.09373502838411533,1893.0,2596.2000000000003,2638.6,2707.4799999999996,2755.0
neo4j,deep sub collection collect all,exec,49.0,2704.2448979591836,2744.0,272.99111177626924,0.10094910855976388,2130.0,3029.0,3068.3999999999996,3160.8399999999997,3181.0
postgres,deep sub collection collect all,exec,50.0,1001.3,952.0,213.68575535307994,0.2134083245311894,729.0,1313.5,1385.65,1479.5199999999998,1554.0
mongo,deep sub collection collect all,total,49.0,3671.8571428571427,3680.0,262.9177628080689,0.07160348362667714,3081.0,4017.0,4062.6,4199.679999999999,4240.0
neo4j,deep sub collection collect all,total,49.0,2737.5510204081634,2773.0,271.13050833689005,0.09904126217763241,2163.0,3058.2,3100.6,3193.16,3209.0
postgres,deep sub collection collect all,total,50.0,1083.6,1049.5,229.69020840413444,0.21196955371367152,783.0,1421.8000000000002,1517.4,1592.8299999999997,1658.0
mongo,deep sub collection filter every level,build,150.0,4929.866666666667,4001.0,4607.33114183898,0.934575203218271,374.0,10874.0,12281.8,14286.539999999997,14750.0
neo4j,deep sub collection filter every level,build,145.0,44.47586206896552,43.0,6.515028309204174,0.14648458750730428,34.0,54.599999999999994,58.0,62.120000000000005,63.0
postgres,deep sub collection filter every level,build,145.0,70.26206896551724,72.0,17.717309760065145,0.2521603764438011,47.0,88.6,102.59999999999988,119.16000000000003,125.0
mongo,deep sub collection filter every level,exec,150.0,12071.62,12586.0,10120.269544166162,0.8383522297890558,1602.0,23199.9,23846.699999999997,25559.589999999997,26009.0
neo4j,deep sub collection filter every level,exec,150.0,7553.393333333333,8262.5,5798.211961020544,0.767630084273895,1343.0,14119.399999999998,14993.899999999998,17395.949999999986,18305.0
postgres,deep sub collection filter every level,exec,150.0,2989.3933333333334,2874.0,2293.931904504925,0.7673570014779783,487.0,5462.7,5638.1,6131.129999999999,7156.0
mongo,deep sub collection filter every level,total,150.0,17001.953333333335,16787.5,14606.66169401637,0.8591166795746431,2004.0,33363.6,34439.74999999999,39295.49999999999,40115.0
neo4j,deep sub collection filter every level,total,150.0,7599.38,8308.0,5800.073228732351,0.7632297935795224,1388.0,14176.099999999999,15041.849999999999,17448.339999999986,18361.0
postgres,deep sub collection filter every level,total,150.0,3062.3866666666668,2944.5,2282.576487208097,0.7453586812055403,560.0,5523.8,5725.0,6186.5,7218.0
mongo,deep sub collection leaf filter,build,150.0,9784.013333333334,8474.5,8954.635964770761,0.9152313738435993,711.0,20409.3,20681.899999999998,23533.759999999995,24296.0
neo4j,deep sub collection leaf filter,build,143.0,45.14685314685315,44.0,6.109284140031007,0.13532026518346252,32.0,54.0,58.0,60.0,61.0
postgres,deep sub collection leaf filter,build,141.0,70.74468085106383,67.0,15.029686934919905,0.21244971005751442,45.0,89.0,101.0,107.6,110.0
mongo,deep sub collection leaf filter,exec,150.0,17461.053333333333,16303.0,15244.297175434996,0.8730456796860859,1786.0,34273.8,35227.7,36873.95999999999,40695.0
neo4j,deep sub collection leaf filter,exec,150.0,7783.98,7316.5,5868.688217042976,0.7539444110908529,1559.0,14347.6,15031.949999999997,17178.65999999999,19419.0
postgres,deep sub collection leaf filter,exec,150.0,3294.193333333333,3169.0,2555.8682673321127,0.7758707546001488,579.0,6013.6,6386.049999999998,6811.319999999998,6966.0
mongo,deep sub collection leaf filter,total,150.0,27245.466666666667,25341.0,24136.16163293917,0.8858780775617412,2669.0,53766.399999999994,55539.44999999999,58236.52,63188.0
neo4j,deep sub collection leaf filter,total,150.0,7830.713333333333,7366.5,5871.041729061784,0.7497454547429631,1596.0,14396.9,15088.649999999996,17233.89999999999,19463.0
postgres,deep sub collection leaf filter,total,150.0,3369.4,3230.5,2551.1553561096025,0.7571541984061264,639.0,6105.9,6504.299999999999,6875.869999999998,7037.0
mongo,sub collection collect 1 filter,build,149.0,1266.9463087248323,313.0,1184.314055004648,0.9347784091945043,95.0,2787.0000000000014,3054.6,3309.880000000002,3607.0
neo4j,sub collection collect 1 filter,build,145.0,41.779310344827586,40.0,6.451172336953401,0.15441069476035707,29.0,50.599999999999994,54.79999999999998,58.120000000000005,59.0
postgres,sub collection collect 1 filter,build,148.0,74.12162162162163,70.0,17.096725789653533,0.23065774082668392,52.0,96.30000000000001,110.30000000000001,122.53,125.0
mongo,sub collection collect 1 filter,exec,150.0,4979.826666666667,4422.0,4025.0284200033234,0.8082667709993901,714.0,9408.0,9914.749999999993,12301.24,14044.0
neo4j,sub collection collect 1 filter,exec,150.0,5823.706666666667,6639.0,3631.657089455377,0.6235989031250504,1752.0,9705.3,10352.449999999995,13826.599999999971,17325.0
postgres,sub collection collect 1 filter,exec,150.0,2110.22,1897.5,1483.2075701807923,0.7028686915017356,450.0,3828.2999999999997,3929.749999999999,4664.959999999996,4898.0
mongo,sub collection collect 1 filter,total,150.0,6279.28,5487.5,5204.835325609391,0.8288904660421881,832.0,12404.5,12988.249999999998,15164.029999999997,15992.0
neo4j,sub collection collect 1 filter,total,150.0,5872.113333333334,6680.5,3629.735421305538,0.6181310228978671,1786.0,9746.4,10399.149999999994,13876.969999999972,17377.0
postgres,sub collection collect 1 filter,total,150.0,2185.6066666666666,1983.0,1483.323942392916,0.6786783573712178,508.0,3886.0,4018.6499999999987,4771.849999999997,4957.0
mongo,sub collection collect 2 filter,build,150.0,2744.48,2546.5,2519.906706273498,0.91817273446099,137.0,5521.4,7497.5999999999985,8448.849999999997,8838.0
neo4j,sub collection collect 2 filter,build,141.0,43.4822695035461,42.0,5.943306964115701,0.1366834581536966,32.0,52.0,55.0,58.599999999999994,59.0
postgres,sub collection collect 2 filter,build,148.0,78.45270270270271,74.0,19.14475273466746,0.24402923130917095,54.0,108.60000000000002,115.65,123.53,137.0
mongo,sub collection collect 2 filter,exec,150.0,6045.9,7022.5,4938.447178370651,0.8168258122646176,852.0,11532.5,11975.4,12647.66,14677.0
neo4j,sub collection collect 2 filter,exec,150.0,9148.533333333333,8546.5,6840.147244840289,0.7476769221485727,1753.0,16292.4,16849.149999999998,20318.23999999996,26016.0
postgres,sub collection collect 2 filter,exec,150.0,3021.5733333333333,2846.5,2397.031106485398,0.7933056199701916,418.0,5792.4,5932.199999999999,6518.049999999999,6899.0
mongo,sub collection collect 2 filter,total,150.0,8790.886666666667,9158.5,7351.334231761562,0.8362449102701314,1019.0,17211.6,18096.899999999998,20330.229999999996,21101.0
neo4j,sub collection collect 2 filter,total,150.0,9194.58,8620.0,6843.1262923672975,0.7442565394359827,1792.0,16337.699999999999,16905.6,20368.419999999962,26059.0
postgres,sub collection collect 2 filter,total,150.0,3103.0666666666666,2962.0,2398.9620257300558,0.7730939368785897,488.0,5913.9,6008.4,6595.409999999999,6996.0
mongo,sub collection collect 2 filter parent 1 filter,build,150.0,248.82666666666665,362.0,180.94868369168623,0.7272077632020398,62.0,466.99999999999983,522.55,657.06,690.0
neo4j,sub collection collect 2 filter parent 1 filter,build,132.0,39.583333333333336,39.0,2.8014218490956213,0.07077276250346833,32.0,43.0,45.0,47.0,48.0
postgres,sub collection collect 2 filter parent 1 filter,build,149.0,77.40268456375838,71.0,20.67212493918269,0.2670724543430349,54.0,109.0,123.6,130.0,134.0
mongo,sub collection collect 2 filter parent 1 filter,exec,150.0,3892.0,3717.5,3056.19802408419,0.7852512908746634,757.0,7046.4,7179.55,7991.049999999997,14219.0
neo4j,sub collection collect 2 filter parent 1 filter,exec,149.0,3413.1946308724832,2906.0,1484.4853812005038,0.4349254999328997,1619.0,5105.8,5436.8,7053.240000000019,8084.0
postgres,sub collection collect 2 filter parent 1 filter,exec,149.0,1222.8322147651006,862.0,689.3900006594604,0.56376499763043,401.0,2224.600000000001,2362.0,2499.6,2594.0
mongo,sub collection collect 2 filter parent 1 filter,total,150.0,4141.293333333333,3980.5,3227.5383258641095,0.7793551593859832,823.0,7450.3,7586.0,8507.319999999998,14780.0
neo4j,sub collection collect 2 filter parent 1 filter,total,149.0,3454.711409395973,2963.0,1485.9204322633143,0.43011419947321006,1663.0,5146.8,5475.599999999999,7097.320000000019,8145.0
postgres,sub collection collect 2 filter parent 1 filter,total,149.0,1301.5973154362416,955.0,690.929191422907,0.5308317582011424,491.0,2311.8000000000006,2436.7999999999997,2599.6000000000004,2655.0
mongo,sub collection collect 2 filter parent 2 filter,build,149.0,334.71812080536915,423.0,204.51997459235022,0.6110215189433197,25.0,607.2,640.1999999999998,784.7600000000001,847.0
neo4j,sub collection collect 2 filter parent 2 filter,build,149.0,46.691275167785236,43.0,9.249469910931683,0.1980984643853415,31.0,60.400000000000034,66.6,69.52000000000001,70.0
postgres,sub collection collect 2 filter parent 2 filter,build,148.0,83.45270270270271,82.0,24.41654799055261,0.29257947555677966,52.0,118.0,126.0,147.24,152.0
mongo,sub collection collect 2 filter parent 2 filter,exec,150.0,4136.26,5149.5,2987.3699784797573,0.7222394091473353,733.0,7428.599999999999,8021.199999999999,8325.3,8552.0
neo4j,sub collection collect 2 filter parent 2 filter,exec,148.0,3796.1486486486488,4141.5,1485.2033066577133,0.39123950195849555,1586.0,5531.100000000001,6297.1,6786.54,7263.0
postgres,sub collection collect 2 filter parent 2 filter,exec,150.0,1414.5666666666666,1370.5,762.8747855832876,0.5392992805216822,487.0,2364.9,2419.2,2663.569999999998,2806.0
mongo,sub collection collect 2 filter parent 2 filter,total,150.0,4476.473333333333,5451.5,3177.432876899775,0.7098071719180221,758.0,7960.299999999999,8551.699999999999,9056.429999999998,9338.0
neo4j,sub collection collect 2 filter parent 2 filter,total,148.0,3843.5810810810813,4187.0,1484.658658923724,0.3862696343864132,1618.0,5579.200000000002,6346.6,6831.070000000001,7307.0
postgres,sub collection collect 2 filter parent 2 filter,total,150.0,1500.3466666666666,1458.0,749.0486403384238,0.49925037791605303,566.0,2440.3,2499.75,2741.329999999998,2864.0
mongo,sub collection collect 3 filter,build,150.0,2988.2533333333336,4230.5,2451.095624592165,0.8202435841870274,381.0,6094.499999999998,6607.299999999999,6875.87,7058.0
neo4j,sub collection collect 3 filter,build,136.0,43.8014705882353,42.0,8.633114414162332,0.197096451288581,31.0,56.5,61.5,67.60000000000002,70.0
postgres,sub collection collect 3 filter,build,147.0,93.24489795918367,90.0,21.534805162339577,0.23094888442868008,65.0,120.4,131.7,153.31999999999994,158.0
mongo,sub collection collect 3 filter,exec,150.0,6722.373333333333,6054.5,5578.4972785269365,0.8298404450204496,947.0,13187.199999999999,14236.949999999999,14766.04,14804.0
neo4j,sub collection collect 3 filter,exec,149.0,11068.651006711409,3600.0,8658.943842754457,0.7822944130684182,1943.0,20048.4,20636.6,28954.240000000023,31703.0
postgres,sub collection collect 3 filter,exec,150.0,3478.96,3216.0,2798.9872134770562,0.8045471099055627,444.0,6806.8,7307.449999999997,7618.2,7777.0
mongo,sub collection collect 3 filter,total,150.0,9711.14,10121.0,7959.112336285418,0.8195857887215526,1430.0,19111.3,19465.85,20350.809999999994,20743.0
neo4j,sub collection collect 3 filter,total,149.0,11117.167785234898,3664.0,8652.707059145574,0.7783193729105662,1988.0,20087.600000000002,20675.2,29022.600000000024,31743.0
postgres,sub collection collect 3 filter,total,150.0,3574.82,3331.0,2796.613481942499,0.7823088944177606,530.0,6950.1,7404.349999999998,7730.12,7885.0
mongo,sub collection collect all,build,45.0,359.1777777777778,376.0,49.88044291963119,0.13887396717090908,274.0,410.2,420.79999999999995,434.0,434.0
neo4j,sub collection collect all,build,49.0,36.3469387755102,36.0,5.328973558169853,0.14661409564869332,28.0,45.0,47.0,47.0,47.0
postgres,sub collection collect all,build,47.0,68.06382978723404,67.0,12.573962495568493,0.1847378047176365,52.0,85.4,90.89999999999998,97.53999999999999,98.0
mongo,sub collection collect all,exec,48.0,1186.9166666666667,1200.5,150.4004347737793,0.12671524378890342,953.0,1363.2,1438.8999999999999,1502.63,1536.0
neo4j,sub collection collect all,exec,50.0,3174.28,3138.5,535.0887029269073,0.16857010185834498,2250.0,3843.5,4006.149999999999,4306.0,4355.0
postgres,sub collection collect all,exec,48.0,773.2916666666666,757.5,133.04006088926164,0.17204383109770352,574.0,1007.2,1026.15,1049.08,1066.0
mongo,sub collection collect all,total,47.0,1561.127659574468,1605.0,183.21958992247485,0.1173636177661581,1229.0,1781.0,1838.7,1892.32,1919.0
neo4j,sub collection collect all,total,50.0,3211.56,3179.5,537.3779561492098,0.16732614559566372,2297.0,3880.9,4045.899999999999,4349.099999999999,4403.0
postgres,sub collection collect all,total,50.0,864.24,829.0,165.51065814376932,0.19151006450033475,628.0,1094.6000000000001,1160.05,1278.9499999999998,1301.0
