collection_size;result_size
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;1
100;1
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;1
100;1
100;1
100;1
100;1
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;1
100;1
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;25
100;7
100;7
100;5
100;25
100;25
100;25
100;5
100;1
100;3
100;8
100;2
100;4
100;10
100;1
100;25
100;7
100;7
100;6
100;7
100;25
100;25
100;4
100;25
100;5
100;6
100;9
100;25
100;6
100;3
100;5
100;5
100;1
100;6
100;7
100;0
100;4
100;4
100;7
100;9
100;25
100;25
100;7
100;3
100;4
100;25
100;25
100;6
100;25
100;0
100;1
100;0
100;1
100;0
100;2
100;0
100;0
100;0
100;0
100;1
100;0
100;2
100;1
100;0
100;1
100;0
100;2
100;1
100;1
100;3
100;1
100;0
100;1
100;0
100;0
100;1
100;0
100;1
100;0
100;0
100;2
100;2
100;2
100;0
100;1
100;2
100;4
100;1
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;3
100;2
100;2
100;1
100;1
100;0
100;1
100;1
100;0
100;1
100;1
100;1
100;1
100;1
100;2
100;1
100;2
100;1
100;2
100;3
100;0
100;1
100;2
100;0
100;1
100;1
100;3
100;2
100;0
100;2
100;4
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;2
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;2
100;0
100;0
100;0
100;1
100;2
100;0
100;0
100;0
100;0
100;1
100;0
100;25
100;14
100;8
100;10
100;44
100;25
100;42
100;14
100;7
100;19
100;15
100;25
100;9
100;13
100;4
100;10
100;11
100;38
100;28
100;46
100;23
100;25
100;40
100;32
100;23
100;19
100;11
100;32
100;67
100;6
100;2
100;6
100;13
100;9
100;11
100;8
100;75
100;15
100;28
100;27
100;38
100;21
100;21
100;25
100;42
100;9
100;26
100;6
100;8
100;9
100;5
100;0
100;2
100;2
100;7
100;9
100;6
100;4
100;6
100;1
100;9
100;1
100;21
100;2
100;6
100;3
100;12
100;8
100;3
100;9
100;3
100;1
100;3
100;9
100;3
100;11
100;3
100;8
100;2
100;2
100;13
100;4
100;10
100;4
100;2
100;5
100;3
100;6
100;7
100;1
100;1
100;3
100;3
100;4
100;6
100;4
100;10
100;2
100;4
100;15
100;10
100;6
100;1
100;4
100;1
100;2
100;1
100;4
100;14
100;4
100;18
100;10
100;15
100;17
100;2
100;4
100;4
100;8
100;5
100;17
100;2
100;17
100;16
100;22
100;11
100;2
100;6
100;1
100;6
100;27
100;0
100;0
100;2
100;1
100;2
100;2
100;3
100;0
100;3
100;4
100;0
100;4
100;0
100;0
100;12
100;4
100;5
100;4
100;0
100;0
100;2
100;0
100;1
100;1
100;20
100;2
100;0
100;7
100;0
100;1
100;7
100;8
100;10
100;5
100;8
100;3
100;7
100;8
100;19
100;1
100;7
100;6
100;24
100;5
100;5
100;6
100;23
100;22
100;24
100;6
100;6
100;1
100;5
100;0
100;0
100;4
100;6
100;24
100;1
100;21
100;4
100;5
100;21
100;5
100;5
100;24
100;5
100;22
100;24
100;15
100;23
100;2
100;1
100;1
100;2
100;0
100;0
100;4
100;23
100;2
100;24
100;6
100;23
100;23
100;5
100;23
100;5
100;6
100;6
100;3
100;2
100;1
100;1
100;1
100;0
100;0
100;1
100;1
100;0
100;1
100;2
100;0
100;0
100;2
100;0
100;1
100;0
100;0
100;1
100;2
100;3
100;2
100;0
100;0
100;0
100;0
100;0
100;3
100;0
100;0
100;0
100;0
100;3
100;2
100;0
100;0
100;0
100;0
100;1
100;0
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;2
100;0
100;2
100;1
100;1
100;0
100;0
100;0
100;0
100;1
100;3
100;3
100;1
100;3
100;2
100;1
100;0
100;1
100;4
100;1
100;0
100;1
100;1
100;2
100;1
100;2
100;0
100;1
100;1
100;0
100;0
100;1
100;0
100;0
100;1
100;0
100;1
100;0
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;1
100;1
100;1
100;1
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;6
100;0
100;0
100;1
100;0
100;4
100;1
100;1
100;1
100;0
100;0
100;1
100;1
100;6
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;8
100;2
100;0
100;2
100;0
100;1
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;1
100;0
100;1
100;1
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;1
100;1
100;0
100;1
100;1
100;1
100;0
100;0
100;0
100;0
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;1
100;0
100;0
100;0
100;1
100;0
100;1
100;1
100;0
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;60
100;33
100;38
100;39
100;60
100;60
100;60
100;60
100;22
100;35
100;16
100;22
100;21
100;36
100;36
100;34
100;38
100;36
100;34
100;60
100;60
100;60
100;38
100;60
100;60
100;60
100;60
100;60
100;34
100;22
100;32
100;19
100;35
100;18
100;18
100;40
100;60
100;38
100;36
100;60
100;60
100;34
100;60
100;60
100;36
100;60
100;60
100;60
100;37
100;22
100;20
100;11
100;11
100;12
100;22
100;24
100;9
100;14
100;12
100;16
100;25
100;22
100;24
100;13
100;13
100;15
100;23
100;20
100;24
100;28
100;14
100;18
100;8
100;15
100;8
100;16
100;16
100;12
100;14
100;16
100;24
100;26
100;13
100;14
100;11
100;23
100;17
100;21
100;14
100;13
100;12
100;10
100;14
100;10
100;12
100;12
100;14
100;24
100;18
100;16
100;22
100;26
100;18
100;11
100;11
100;16
100;11
100;22
100;20
100;23
100;16
100;23
100;21
100;23
100;22
100;18
100;26
100;23
100;18
100;25
100;22
100;22
100;18
100;21
100;20
100;16
100;20
100;17
100;20
100;24
100;8
100;7
100;7
100;10
100;12
100;13
100;9
100;9
100;10
100;16
100;15
100;15
100;8
100;7
100;12
100;9
100;14
100;8
100;4
100;12
100;9
100;17
100;8
100;9
100;9
100;12
100;8
100;14
100;14
100;13
100;16
100;22
100;11
100;14
100;11
100;16
100;16
100;9
100;8
100;12
100;10
100;12
100;60
100;48
100;38
100;57
100;62
100;60
100;60
100;75
100;48
100;61
100;44
100;42
100;45
100;36
100;38
100;98
100;37
100;77
100;60
100;47
100;62
100;60
100;59
100;80
100;74
100;76
100;61
100;60
100;100
100;49
100;61
100;48
100;64
100;63
100;49
100;60
100;60
100;30
100;94
100;62
100;80
100;57
100;60
100;74
100;62
100;46
100;80
100;58
100;100
100;43
100;45
100;34
100;26
100;21
100;42
100;51
100;22
100;38
100;27
100;28
100;62
100;37
100;52
100;60
100;38
100;32
100;34
100;41
100;53
100;60
100;34
100;23
100;15
100;38
100;36
100;39
100;21
100;48
100;22
100;16
100;95
100;71
100;24
100;51
100;33
100;36
100;33
100;23
100;35
100;24
100;21
100;36
100;30
100;30
100;21
100;26
100;36
100;27
100;30
100;66
100;58
100;46
100;33
100;35
100;36
100;59
100;35
100;37
100;32
100;22
100;31
100;55
100;60
100;60
100;68
100;35
100;35
100;48
100;74
100;75
100;51
100;73
100;51
100;58
100;22
100;51
100;46
100;39
100;60
100;45
100;34
100;28
100;17
100;24
100;55
100;55
100;30
100;38
100;21
100;53
100;35
100;20
100;29
100;35
100;28
100;54
100;32
100;18
100;54
100;68
100;40
100;41
100;29
100;33
100;38
100;55
100;23
100;27
100;45
100;30
100;56
100;38
100;45
100;46
100;54
100;52
100;24
100;31
100;22
100;39
100;51
100;33
100;59
100;39
100;39
100;37
100;59
100;58
100;59
100;59
100;33
100;16
100;18
100;25
100;17
100;22
100;32
100;59
100;23
100;58
100;26
100;59
100;32
100;59
100;37
100;59
100;28
100;31
100;32
100;30
100;53
100;16
100;18
100;30
100;20
100;17
100;18
100;16
100;33
100;23
100;31
100;33
100;59
100;33
100;59
100;32
100;53
100;59
100;39
100;59
100;59
100;21
100;19
100;15
100;10
100;12
100;18
100;18
100;11
100;12
100;8
100;12
100;17
100;21
100;13
100;8
100;8
100;15
100;19
100;18
100;16
100;16
100;9
100;9
100;9
100;11
100;10
100;20
100;11
100;14
100;13
100;12
100;23
100;19
100;11
100;9
100;12
100;18
100;18
100;18
100;11
100;13
100;12
100;10
100;11
100;10
100;9
100;10
100;10
100;17
100;18
100;20
100;18
100;15
100;19
100;18
100;12
100;11
100;14
100;19
100;16
100;16
100;16
100;18
100;16
100;18
100;18
100;21
100;19
100;21
100;23
100;15
100;20
100;18
100;17
100;22
100;16
100;25
100;20
100;23
100;18
100;20
100;5
100;9
100;3
100;12
100;8
100;11
100;5
100;7
100;5
100;9
100;11
100;12
100;5
100;3
100;12
100;10
100;7
100;6
100;6
100;9
100;9
100;9
100;8
100;6
100;7
100;10
100;4
100;7
100;10
100;11
100;8
100;13
100;10
100;8
100;13
100;11
100;10
100;12
100;14
100;9
100;10
100;10
100;1
100;0
100;0
100;0
100;2
100;1
100;1
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;3
100;1
100;0
100;0
100;3
100;2
100;0
100;1
100;0
100;0
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;1
100;0
100;0
100;0
100;1
100;8
100;1
100;1
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;0
100;100
100;100
100;100
100;100
500;1
500;0
500;0
500;0
500;1
500;1
500;1
500;1
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;0
500;1
500;6
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;1
500;1
500;8
500;0
500;0
500;1
500;2
500;0
500;0
500;4
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;25
500;1
500;1
500;0
500;21
500;25
500;25
500;33
500;2
500;1
500;0
500;0
500;2
500;0
500;0
500;0
500;4
500;34
500;43
500;4
500;31
500;6
500;29
500;2
500;0
500;29
500;1
500;1
500;31
500;0
500;0
500;2
500;2
500;1
500;2
500;0
500;1
500;0
500;51
500;37
500;0
500;1
500;34
500;45
500;4
500;0
500;45
500;44
500;1
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;2
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;2
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;141
500;7
500;7
500;4
500;144
500;142
500;96
500;17
500;4
500;2
500;28
500;26
500;157
500;38
500;5
500;20
500;1
500;5
500;23
500;27
500;559
500;268
500;93
500;63
500;601
500;1
500;20
500;32
500;6
500;1
500;7
500;3
500;6
500;401
500;11
500;10
500;51
500;47
500;39
500;181
500;3
500;47
500;81
500;1
500;210
500;12
500;617
500;27
500;76
500;0
500;1
500;0
500;6
500;0
500;21
500;0
500;0
500;11
500;8
500;10
500;14
500;145
500;13
500;1
500;0
500;3
500;5
500;11
500;2
500;16
500;26
500;10
500;30
500;2
500;0
500;3
500;1
500;21
500;3
500;2
500;4
500;29
500;1
500;0
500;2
500;11
500;4
500;4
500;0
500;0
500;0
500;0
500;1
500;2
500;0
500;6
500;0
500;19
500;8
500;26
500;272
500;12
500;10
500;3
500;0
500;0
500;0
500;16
500;4
500;0
500;3
500;6
500;7
500;63
500;4
500;2
500;0
500;0
500;0
500;8
500;5
500;0
500;7
500;10
500;12
500;5
500;2
500;27
500;4
500;17
500;20
500;4
500;0
500;0
500;0
500;0
500;15
500;0
500;0
500;8
500;10
500;0
500;2
500;0
500;12
500;0
500;26
500;1
500;20
500;43
500;3
500;0
500;0
500;12
500;103
500;0
500;0
500;0
500;1
500;0
500;5
500;5
500;2
500;0
500;1
500;5
500;0
500;0
500;5
500;49
500;0
500;0
500;19
500;0
500;0
500;1
500;23
500;22
500;15
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;1
500;0
500;1
500;26
500;0
500;1
500;0
500;0
500;24
500;0
500;20
500;25
500;23
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;0
500;0
500;0
500;0
500;0
500;10
500;0
500;1
500;9
500;0
500;2
500;0
500;35
500;19
500;53
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;0
500;0
500;16
500;1
500;4
500;8
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;5
500;43
500;1
500;0
500;17
500;1
500;6
500;4
500;10
500;1
500;4
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;0
500;8
500;0
500;0
500;3
500;5
500;6
500;5
500;5
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;1
500;0
500;0
500;0
500;0
500;1
500;1
500;1
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;2
500;1
500;3
500;0
500;4
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;0
500;4
500;0
500;0
500;0
500;13
500;0
500;0
500;6
500;2
500;1
500;2
500;0
500;0
