collection_size;result_size;query
100;1;(users '_id' = c7ab5b39-059d-41a5-818b-c4a42d4f9ffa ).(children '_id' = 6688c435-6c48-42fb-8f2a-173eee077d4b ).(grand_children '_id' = 7b023857-41c9-4b5f-b7c7-bcb2dc290677 ).(grand_children_owns_pets  )(pets '_id' = 6c9a8144-add4-43ba-a748-f2da51fb1638 ).(pets_child '_id' = 78b56b83-1d13-427c-9957-451f763483a9 [name, age, _id]).(pets_grand_child '_id' = 03219096-11a9-4904-8de9-d8ed3c9eb7b6 ), limit: null
100;1;(users '_id' = 17015c91-b033-4a8e-91d6-d2b6df972619 ).(children '_id' = de6c4810-0802-4f12-8667-9dda710af40b [name, age, _id]).(grand_children '_id' = 42778ffe-2d4a-4f01-aee7-567d3069eb8d ).(grand2_children '_id' = 75f99a79-0c39-48fa-a5e8-3d7b890cf112 ).(grand2_children_owns_pets  )(pets '_id' = 6b2a46a0-c6a9-4556-aac8-1581d57a2530 ), limit: null
100;1;(users '_id' = 1e41aadb-e56d-45d4-98f9-20c72ba713d1 [name, age, _id]).(children '_id' = ec102d9d-2b8c-41bf-b73c-790815829fa0 ).(grand_children '_id' = f070713c-167f-447c-95f7-ec29c13eb3ff [name, age, _id]).(grand2_children '_id' = b8159890-f55a-4f9f-916a-1a4c6648341d ).(grand2_children_owns_pets  )(pets '_id' = 92ea0a45-1b32-4408-a0ba-f8b7cc0a569f ).(pets_child '_id' = 888831a2-5a33-4702-86d9-1f0d3e819f9f ), limit: null
100;1;(users '_id' = 10f029da-1fe8-4463-9c3e-d9e010ad69ba ).(children '_id' = f839f777-c161-46a1-a077-8796c959d48b ).(grand_children '_id' = 0693a3dd-1505-43b0-9c2b-50dfcb64bfd0 ).(grand2_children '_id' = f4a80281-a762-4a02-b731-ec3fbc00c2f8 ).(grand2_children_owns_pets  )(pets '_id' = d68ebf98-ede2-47c0-b948-68102b88cff2 ).(pets_child '_id' = 9fd326d0-7a22-4a48-bf80-7fe7eaa34d56 ).(pets_grand_child '_id' = 5bdf96d5-141c-4044-ba53-34a775c45306 [name, age, _id]), limit: null
100;1;(users '_id' = bc806daf-b2f8-4a96-8f34-2b5a39b2a6e8 ).(children '_id' = e73901b9-55fc-4f60-89f3-51944cb9bddc ).(grand_children '_id' = 5b28f3d7-aae1-4725-9369-2298407b6c2b ).(grand2_children '_id' = ef9ff299-aa70-441e-826c-df563c03e0ea ).(grand3_children '_id' = 258fa37e-dca9-4b56-842a-7eb5598ff769 [name, age, _id]).(grand3_children_owns_pets  [since, nickname])(pets '_id' = d98a9d97-c796-4dcc-8c98-8630126a1c91 [name, age, _id]), limit: null
100;1;(users '_id' = e7bd09c9-5776-42c7-8846-bdea28b346c0 ).(children '_id' = c749ccbc-7a32-488a-9f51-f5676317875f [name, age, _id]).(grand_children '_id' = 9da45930-8a04-41a1-bb20-ae6701b885da [name, age, _id]).(grand2_children '_id' = 67b488ac-ff16-4d15-8772-5c28515b557e ).(grand3_children '_id' = 89c264d5-2bc8-4c32-8c87-3eff3845cef9 ).(grand3_children_owns_pets  [since, nickname])(pets '_id' = e549f305-7606-4393-8162-d6fa4948f138 [name, age, _id]).(pets_child '_id' = 04ca5487-ba77-48b1-af7b-b9936dde6e17 ), limit: null
100;1;(users '_id' = c7ab5b39-059d-41a5-818b-c4a42d4f9ffa ).(children '_id' = 6688c435-6c48-42fb-8f2a-173eee077d4b ).(grand_children '_id' = 7b023857-41c9-4b5f-b7c7-bcb2dc290677 [name, age, _id]).(grand2_children '_id' = 637fd0db-c297-4476-b342-2c7a224114f0 ).(grand3_children '_id' = e783a76a-6880-444c-890c-2ec0d2ab4cd1 [name, age, _id]).(grand3_children_owns_pets  )(pets '_id' = 76a6c328-233c-4714-b7ca-68418a4fbaef ).(pets_child '_id' = f6f1fad8-1a04-4a89-bf41-8a645fb5de27 ).(pets_grand_child '_id' = 584d92c0-43b2-479b-ba5c-006f5dfa4285 ), limit: null
100;1;(users '_id' = 8d8d827d-962f-40d0-b331-12dbe8167fa1 ).(children '_id' = c37b4369-07a2-4ac8-bee8-f6ecf5018c17 ).(grand_children '_id' = 7a1ae37b-771d-4d36-8009-d9bde1bd4012 ).(grand2_children '_id' = 3dc8269f-17db-4842-94a0-686fa41e495c ).(grand3_children '_id' = c20a9286-b52a-4717-baec-13b61a24f4a9 ).(grand4_children '_id' = 74487eca-94b2-4877-b3b7-ac7080d783ee ).(grand4_children_owns_pets  )(pets '_id' = 8052163d-591e-45fe-808b-06a6ec0bef64 ), limit: null
100;1;(users '_id' = 09bf20b8-ec0e-4bed-9a9c-a5cf0ad5b1de ).(children '_id' = 576075c7-44ab-4d67-85f1-c698ff6707ae ).(grand_children '_id' = b85b666c-7f1b-4e27-9119-a4ab8a3f641c ).(grand2_children '_id' = ce6e17ba-5860-4e01-b44a-b4825073409c ).(grand3_children '_id' = 29d4e37c-9ae5-4026-94e2-95752bfc2d7a ).(grand4_children '_id' = d43ccf60-4a0f-4f78-ad83-ee371c88a84e ).(grand4_children_owns_pets  )(pets '_id' = e8c23431-c0a5-4c47-a499-ee3c28a03281 ).(pets_child '_id' = 3826e978-2918-41c6-8a98-9e9ad3b48935 ), limit: null
100;1;(users '_id' = 21ffc5d0-2454-470b-8520-b652dbb86b33 ).(children '_id' = da3163e4-61fb-4b7b-949d-f2967046cfe1 ).(grand_children '_id' = d3554921-36c1-45e0-a484-6b138de1c9ca ).(grand2_children '_id' = c4b7aaf9-e9c5-4e9d-913c-f305fc44f20d ).(grand3_children '_id' = 86a7b777-8b84-4859-96a1-dc52615fd681 ).(grand4_children '_id' = dc3fc693-11da-4125-881b-b9eaf80ac443 [name, age, _id]).(grand4_children_owns_pets  )(pets '_id' = e549f305-7606-4393-8162-d6fa4948f138 ).(pets_child '_id' = 04ca5487-ba77-48b1-af7b-b9936dde6e17 ).(pets_grand_child '_id' = 8d9f5f24-a679-42a1-b07e-7e38c0c8a912 [name, age, _id]), limit: null
100;1;(users '_id' = 8d8d827d-962f-40d0-b331-12dbe8167fa1 ).(children '_id' = c37b4369-07a2-4ac8-bee8-f6ecf5018c17 ).(grand_children '_id' = 7a1ae37b-771d-4d36-8009-d9bde1bd4012 [name, age, _id]).(grand2_children '_id' = 3dc8269f-17db-4842-94a0-686fa41e495c [name, age, _id]).(grand3_children '_id' = c20a9286-b52a-4717-baec-13b61a24f4a9 ).(grand4_children '_id' = 74487eca-94b2-4877-b3b7-ac7080d783ee ).(grand5_children '_id' = 5f6782bb-90fb-493d-a4dd-066bbcd3f3cd [name, age, _id]).(grand5_children_owns_pets  )(pets '_id' = 5f005ba2-93ce-4829-9d86-f6a62d0f6fb8 ), limit: null
100;1;(users '_id' = 9a5ff36a-bdc4-4c2a-8987-2ab6b31fd88e ).(children '_id' = 115248c4-c013-490a-9813-5d853e86fab5 ).(grand_children '_id' = 45e532ef-eb97-47fa-9abe-167faf8b2f80 ).(grand2_children '_id' = b4bb9fb3-e29a-4298-9507-0b1b561973ca [name, age, _id]).(grand3_children '_id' = 64fbbc69-62fb-4c99-82a9-dca791a5e000 ).(grand4_children '_id' = 34c5b47e-eca3-4e4e-b76c-2ca4f9015e87 ).(grand5_children '_id' = ee4bb311-05f2-4130-95c4-05e29ee450dd ).(grand5_children_owns_pets  [since, nickname])(pets '_id' = e9adb9d3-dd1b-4e8e-870a-7fc6a37c684a [name, age, _id]).(pets_child '_id' = 5ef7a020-e3b2-4ce0-87b5-9368cc98c097 ), limit: null
100;1;(users '_id' = 09bf20b8-ec0e-4bed-9a9c-a5cf0ad5b1de ).(children '_id' = 576075c7-44ab-4d67-85f1-c698ff6707ae [name, age, _id]).(grand_children '_id' = b85b666c-7f1b-4e27-9119-a4ab8a3f641c [name, age, _id]).(grand2_children '_id' = ce6e17ba-5860-4e01-b44a-b4825073409c [name, age, _id]).(grand3_children '_id' = 29d4e37c-9ae5-4026-94e2-95752bfc2d7a [name, age, _id]).(grand4_children '_id' = d43ccf60-4a0f-4f78-ad83-ee371c88a84e ).(grand5_children '_id' = a4ee61a3-1e04-4730-aba7-fac482b4f37b ).(grand5_children_owns_pets  )(pets '_id' = 0049b009-6596-4f0f-82dd-440d4a186da3 ).(pets_child '_id' = dd8863db-9c27-42d6-a0b6-0639b239df8e ).(pets_grand_child '_id' = ccad83de-c898-4b5c-be56-494313db4785 ), limit: null
100;100;(pets  ).(users_owns_pets  [since, nickname])(users  [name, age, _id]), limit: null
100;1;(pets '_id' = a7c7f9d0-9632-4aac-bcf0-f7afa5bd838c ).(pets_child '_id' = 6a89b24b-7fd2-4e22-8a72-030f306387ce ).(users_owns_pets_child  [since, nickname])(users '_id' = 7ca7148f-9034-4150-ab39-c98b0ad6f4fe [name, age, _id]), limit: null
100;1;(pets '_id' = 568686a9-b702-4dbe-a455-6d0478981b68 [name, age, _id]).(pets_child '_id' = 555ddcf4-bb81-4bef-a910-292dcf9f1617 ).(pets_grand_child '_id' = 657f9a15-0106-4baa-94eb-c3a8b9cb9a9f ).(users_owns_pets_grand_child  )(users '_id' = c7ab5b39-059d-41a5-818b-c4a42d4f9ffa ), limit: null
100;1;(pets '_id' = 4e4c95c7-16da-4f5e-8227-36c1b24d85ef ).(users_owns_pets  [since, nickname])(users '_id' = 368834ff-1524-4428-a44f-31c1ca85bbda [name, age, _id]).(children '_id' = a54ddde4-303a-40b0-ab96-e88ec7326008 [name, age, _id]), limit: null
100;1;(pets '_id' = 3c03a7ab-0198-49dd-bccb-e3b0063b43b2 ).(pets_child '_id' = 42a9fc72-b5c2-4212-a6c4-c56ae9d91b4f ).(users_owns_pets_child  )(users '_id' = c2e98d19-d5a8-4ebd-bf6b-d3478ca145ed ).(children '_id' = 05f78013-b7ae-4c1a-acb4-3e266bd26321 ), limit: null
100;1;(pets '_id' = e8c23431-c0a5-4c47-a499-ee3c28a03281 ).(pets_child '_id' = 3826e978-2918-41c6-8a98-9e9ad3b48935 [name, age, _id]).(pets_grand_child '_id' = 45f2596e-6f24-4fa5-85d5-90cc4417d691 [name, age, _id]).(users_owns_pets_grand_child  [since, nickname])(users '_id' = 6461b438-3cdf-43c0-bfad-646bbcba158d [name, age, _id]).(children '_id' = 7a91c637-f46c-4bb2-8233-6ab5283e0653 ), limit: null
100;1;(pets '_id' = a7c7f9d0-9632-4aac-bcf0-f7afa5bd838c ).(users_owns_pets  [since, nickname])(users '_id' = 83bd1cf6-5b2a-4d16-af00-f1a7b4f2c568 [name, age, _id]).(children '_id' = 7235a33b-4a64-4086-9687-451537bd6f95 ).(grand_children '_id' = 7e89db6f-b0fa-4936-9ecc-7c34b4fc7ce0 ), limit: null
100;1;(pets '_id' = 0025ee3b-a94b-4849-9b69-e10b7b810d3d [name, age, _id]).(pets_child '_id' = 9e0383d3-ff32-4b7d-9414-f7474aebd6fe [name, age, _id]).(users_owns_pets_child  )(users '_id' = 8b0e25ab-d447-47da-b37c-97aaecc067a4 ).(children '_id' = 173af0c2-5f83-4c5a-bc6d-2c665c9a95f5 ).(grand_children '_id' = 801db1a1-8964-494d-aa71-a6c679e6d89c ), limit: null
100;1;(pets '_id' = cf16eb97-84ef-43ad-81f3-9d3629667b30 ).(pets_child '_id' = fb72c92f-cffa-4abd-ab6a-bae98b40e4ac ).(pets_grand_child '_id' = 48b123de-18c2-46a5-90f8-6df2c92d037c ).(users_owns_pets_grand_child  )(users '_id' = e9c1c5e6-d4cb-4943-8e23-fea9ffafaeeb ).(children '_id' = 9d0f3071-6ed9-40df-a56d-c665336aa0ac [name, age, _id]).(grand_children '_id' = 71646bea-1b3b-46c4-a1be-56803fa24db5 ), limit: null
100;1;(pets '_id' = 0248e79d-47a3-49fe-ba80-7aea9346237d ).(users_owns_pets  )(users '_id' = 881cc614-8ff7-42bf-b9c2-0de6a0cd1e2d ).(children '_id' = 85bd3a02-6cfa-47c1-b0c5-1c868c5ba5bc ).(grand_children '_id' = 69e420df-a307-4fe2-898a-b1ea9f4f7ff2 ).(grand2_children '_id' = bc3b851a-a058-4c93-9b2d-b9ead1469c25 [name, age, _id]), limit: null
100;1;(pets '_id' = affa6c31-0173-452e-ad29-5dfa810da9a0 ).(pets_child '_id' = b232090b-6192-4932-8bae-0c2683b2eba8 [name, age, _id]).(users_owns_pets_child  )(users '_id' = 9fda2cdf-0c16-43b6-aeba-66bbe3257c24 ).(children '_id' = 6cd013c8-82dd-46bc-a6c8-6168b7b2ebf7 ).(grand_children '_id' = 66f3d5b9-5cf9-4485-b5ab-725fc3a4134e ).(grand2_children '_id' = 4bd9b192-0a3a-40a4-b62f-6f18ee0b2843 ), limit: null
100;1;(pets '_id' = 767eb9a3-9a17-4483-9478-f9142b8a4096 ).(pets_child '_id' = 20a41cd3-23c1-43ee-9a5d-bb2d8ee87884 [name, age, _id]).(pets_grand_child '_id' = 56eeaf15-1317-42d7-9a82-916226f92bd6 [name, age, _id]).(users_owns_pets_grand_child  )(users '_id' = b8e3a495-c8f7-4dc5-b137-560d281e43b1 ).(children '_id' = fe19d71c-1aee-4336-a21a-e116aa1204a8 ).(grand_children '_id' = a08ad3c6-e541-450e-b224-a46b9d120d48 [name, age, _id]).(grand2_children '_id' = a6bc7d41-94a9-4cdd-b363-1616bab5bc4a [name, age, _id]), limit: null
100;1;(pets '_id' = fb706386-307d-4803-a4f7-3400af1b9efc [name, age, _id]).(users_owns_pets  )(users '_id' = e0cd8fdf-6839-4c45-9a4c-e144042bcbaf ).(children '_id' = 912cc1ae-1bfe-4b8c-b66e-6ccf7d1abe94 ).(grand_children '_id' = 64a94733-0fea-4ea9-af4f-e62787d664cb ).(grand2_children '_id' = 5f3a362c-9c24-4878-b856-4db6a053bab1 ).(grand3_children '_id' = d61d320c-0022-4fac-b623-5596e09fda28 ), limit: null
100;1;(pets '_id' = fb706386-307d-4803-a4f7-3400af1b9efc [name, age, _id]).(pets_child '_id' = 1609484f-a99b-47ac-b006-4ee98b6a03b8 ).(users_owns_pets_child  )(users '_id' = b349ff0e-cbe3-4dd3-8f74-0412854dd209 ).(children '_id' = 8223f79a-1d28-469f-9808-f3382c14cc8c [name, age, _id]).(grand_children '_id' = 0997f6ff-a6d0-4185-b384-c2361d711b78 ).(grand2_children '_id' = 72f0af82-9011-4f85-99a3-e79219c784c9 [name, age, _id]).(grand3_children '_id' = a30267a2-fe64-4383-b5d5-e1737f6055f8 ), limit: null
100;1;(pets '_id' = 2b0be971-f4a4-43b1-ab4d-97f58f792c1b ).(pets_child '_id' = d78ef793-e718-4cfa-a9d1-03fd004b5d20 [name, age, _id]).(pets_grand_child '_id' = ca971e37-a770-4971-9453-6e8b982f38fd ).(users_owns_pets_grand_child  )(users '_id' = e0cd8fdf-6839-4c45-9a4c-e144042bcbaf ).(children '_id' = 912cc1ae-1bfe-4b8c-b66e-6ccf7d1abe94 [name, age, _id]).(grand_children '_id' = 64a94733-0fea-4ea9-af4f-e62787d664cb ).(grand2_children '_id' = 5f3a362c-9c24-4878-b856-4db6a053bab1 ).(grand3_children '_id' = d61d320c-0022-4fac-b623-5596e09fda28 [name, age, _id]), limit: null
100;1;(pets '_id' = 5c180a9b-7a4e-4451-bac8-d6ad11085b75 ).(users_owns_pets  )(users '_id' = e8f6c8d6-9fcc-403c-a647-1284409fb1ad ).(children '_id' = 8d07f0ee-c4d7-4ee6-85e8-b66aee2e794b ).(grand_children '_id' = a58f9a40-7e92-4d4c-b5c7-4c532c2d1611 ).(grand2_children '_id' = fc4643de-62a2-4471-9972-c183dd5aa823 ).(grand3_children '_id' = 6a57fa1a-62a6-493d-8ac0-a3f63409a4c2 ).(grand4_children '_id' = 1e8cd4c3-42ac-42a5-aacb-670afd32a55b [name, age, _id]), limit: null
100;1;(pets '_id' = 897a60ba-f0bb-448b-84fe-150ca1f44568 ).(pets_child '_id' = d3605e78-355f-4ac5-ae40-f52382d092e3 [name, age, _id]).(users_owns_pets_child  )(users '_id' = b05da9db-01f6-44d8-9d47-068ced57c361 ).(children '_id' = 3fc1cbfd-3477-4fc1-80e4-4ed86c002bae [name, age, _id]).(grand_children '_id' = 0b98bb47-bd05-4999-bb50-838b38cc6e05 ).(grand2_children '_id' = 165230b0-4733-4c52-a83e-6a51b366e24a ).(grand3_children '_id' = a4c38668-e4b6-41a8-9c38-4567dbdd8ba1 [name, age, _id]).(grand4_children '_id' = 83aa5e3f-dfa8-4a07-b3ee-0b5887cf5d5a [name, age, _id]), limit: null
100;1;(pets '_id' = de82954e-b098-4795-b36e-e9f4df0e26f6 [name, age, _id]).(pets_child '_id' = 5ebb4b64-4b53-4a1a-a61e-61442032c8e0 [name, age, _id]).(pets_grand_child '_id' = b62b8848-aa97-47fe-b274-551f9312e613 ).(users_owns_pets_grand_child  )(users '_id' = b05da9db-01f6-44d8-9d47-068ced57c361 ).(children '_id' = 3fc1cbfd-3477-4fc1-80e4-4ed86c002bae ).(grand_children '_id' = 0b98bb47-bd05-4999-bb50-838b38cc6e05 [name, age, _id]).(grand2_children '_id' = 165230b0-4733-4c52-a83e-6a51b366e24a [name, age, _id]).(grand3_children '_id' = a4c38668-e4b6-41a8-9c38-4567dbdd8ba1 ).(grand4_children '_id' = 83aa5e3f-dfa8-4a07-b3ee-0b5887cf5d5a [name, age, _id]), limit: null
100;1;(pets '_id' = 542a48a2-00ce-4c54-a4b6-b50a242f3350 [name, age, _id]).(users_owns_pets  )(users '_id' = 937af2a8-c3b1-42e0-adbf-96f4f1661bc2 ).(children '_id' = e3e64f1e-6811-434b-9313-7001bc3616bd ).(grand_children '_id' = 58e5fcb2-55d9-472e-84c2-145133c09a7e ).(grand2_children '_id' = 674b115a-3c07-44a1-a366-02a0c33a47a5 ).(grand3_children '_id' = 01d30eeb-3905-4a5f-ab90-fbebebc4160c ).(grand4_children '_id' = 50e4ef60-88c1-4a66-a4a5-87e975e5e525 [name, age, _id]).(grand5_children '_id' = 2dde6aa2-50ad-420e-a89d-846230ed22c0 ), limit: null
100;1;(pets '_id' = e86f6e48-6d34-4943-b5f1-4f3a24121d46 ).(pets_child '_id' = f1eefd99-2553-4c06-aec0-d456dc67ee0d ).(users_owns_pets_child  )(users '_id' = 3148d2ba-72d3-4fb7-bf5e-48923e66a660 ).(children '_id' = c8e3095e-ada0-46ca-86be-d443c4ebde30 [name, age, _id]).(grand_children '_id' = fd0a0ecf-966d-4b23-b7de-fc9e3a83e789 ).(grand2_children '_id' = b26de525-7b44-4054-a5fa-6c051117d82b ).(grand3_children '_id' = f6dd85ec-2f0f-4ab2-b9f9-1b358748c6e0 ).(grand4_children '_id' = ae89242b-eac3-4a95-a672-434820a6fe8a ).(grand5_children '_id' = fca8ac56-c39c-4e25-bce1-b88d4a7f7fb0 ), limit: null
100;1;(pets '_id' = 897a60ba-f0bb-448b-84fe-150ca1f44568 ).(pets_child '_id' = d3605e78-355f-4ac5-ae40-f52382d092e3 [name, age, _id]).(pets_grand_child '_id' = 2ead1b77-99dc-42f9-97a5-a7d7b74e5c3d ).(users_owns_pets_grand_child  )(users '_id' = 6ba1106f-0afd-4fa6-a83d-7b6e09b5ad95 ).(children '_id' = b7f332b3-bb11-43bf-bef3-12a30f17b6a7 [name, age, _id]).(grand_children '_id' = 2f35b05b-383b-46e2-baa2-004ef7215858 [name, age, _id]).(grand2_children '_id' = 10caf838-fbbf-4b2b-9e54-d71da4e2db8e ).(grand3_children '_id' = e5cc84ef-105c-4785-8f44-284b01eabe58 ).(grand4_children '_id' = d21f18e3-f51d-4dd5-83f3-76ca444c70b6 ).(grand5_children '_id' = 8e674aa5-aaea-47ea-8325-c99b04345bb9 ), limit: null
100;1;(users '_id' = 10f029da-1fe8-4463-9c3e-d9e010ad69ba [name, age, _id]).(users_owns_pets  [since, nickname])(pets '_id' = e7729db1-f053-4470-8f3e-a3e6f3344e05 [name, age, _id]).(children_owns_pets  [since, nickname])(children '_id' = a1b35b70-c378-425e-9c59-8760e1cd1ad0 [name, age, _id]), limit: null
100;1;(users '_id' = 937af2a8-c3b1-42e0-adbf-96f4f1661bc2 ).(users_owns_pets  )(pets '_id' = 542a48a2-00ce-4c54-a4b6-b50a242f3350 ).(children_owns_pets  )(children '_id' = d1a1a402-350c-4368-bf7f-5b507bcd3bfe ), limit: null
100;1;(users '_id' = 11788783-4afa-46f3-ae28-518e21015b81 [name, age, _id]).(users_owns_pets  )(pets '_id' = 69db2baf-9080-4178-b35d-bc53ebbc2212 ).(children_owns_pets  )(children '_id' = 226f353a-d24c-438e-bc35-9f2d6a0e4028 ).(grand_children '_id' = a05bf564-c003-4d95-b9e3-8275b7cc35bd [name, age, _id]), limit: null
100;1;(users '_id' = b9caff39-0a99-496c-a4db-8d55648a050b ).(users_owns_pets  )(pets '_id' = d2c13039-cd3a-481d-a10c-7eeaafbc423c ).(children_owns_pets  [since, nickname])(children '_id' = 05f78013-b7ae-4c1a-acb4-3e266bd26321 [name, age, _id]).(grand_children '_id' = a783bdf1-04a4-4f1c-8adf-843c08dc9ad0 [name, age, _id]).(grand2_children '_id' = 42dad7e4-c7c5-41cd-b908-24380cc2276f ), limit: null
100;1;(users '_id' = e8e0720c-1964-4f2d-a6e5-bc83355bdd85 ).(users_owns_pets  [since, nickname])(pets '_id' = 5d009b7e-6c5e-4ecc-979b-9d98b84e5ee0 [name, age, _id]).(children_owns_pets  )(children '_id' = 79e5bbb0-381f-48b1-9df6-4cfd8dce4816 ).(grand_children '_id' = 7f1c600b-ee49-493a-bb78-4bc8d0fb435f [name, age, _id]).(grand2_children '_id' = caf3bb74-551f-453c-863b-62cb2ae4abf2 ).(grand3_children '_id' = 3dcaa852-5a6d-47ae-b6ba-55f2ab46c210 ), limit: null
100;1;(users '_id' = 368834ff-1524-4428-a44f-31c1ca85bbda ).(users_owns_pets  [since, nickname])(pets '_id' = 4e4c95c7-16da-4f5e-8227-36c1b24d85ef [name, age, _id]).(children_owns_pets  )(children '_id' = 85bd3a02-6cfa-47c1-b0c5-1c868c5ba5bc ).(grand_children '_id' = 69e420df-a307-4fe2-898a-b1ea9f4f7ff2 [name, age, _id]).(grand2_children '_id' = bc3b851a-a058-4c93-9b2d-b9ead1469c25 ).(grand3_children '_id' = 505e203d-dbeb-4c1f-bb7d-6501323f7390 ).(grand4_children '_id' = 848ae6de-0403-4303-ac20-2fd8b0787955 ), limit: null
