driver,query_shape,phase,n,mean,median,std,cv,min,p90,p95,p99,max
neo4j,connection collect all,exec,46.0,2144.478260869565,2127.0,179.51127963698607,0.08370860311924823,1837.0,2372.5,2494.25,2550.25,2575.0
postgres,connection collect all,exec,45.0,790.5111111111111,779.0,56.313901974162256,0.07123733137034553,714.0,879.8,900.2,930.8,933.0
mongo,connection collect all,total,47.0,3011.148936170213,3046.0,284.400664917235,0.09444921886824882,2410.0,3286.6,3385.7999999999997,3689.68,3755.0
neo4j,connection collect all,total,46.0,2185.217391304348,2168.5,181.4908523000513,0.0830539117170947,1875.0,2412.0,2540.5,2590.65,2610.0
postgres,connection collect all,total,45.0,857.8444444444444,842.0,59.917350482885084,0.06984640498743178,773.0,952.6,971.6,997.48,1001.0
mongo,connection filter near node and edge,build,147.0,15575.292517006803,793.0,17382.69349535836,1.1160428272135523,433.0,41554.20000000002,52011.39999999998,56479.979999999996,56781.0
neo4j,connection filter near node and edge,build,144.0,55.645833333333336,52.0,13.86874977349149,0.24923249312152435,35.0,78.80000000000007,86.69999999999999,91.13999999999999,92.0
postgres,connection filter near node and edge,build,141.0,79.01418439716312,74.0,18.849018851162228,0.2385523434174557,56.0,103.0,122.0,130.0,131.0
mongo,connection filter near node and edge,exec,146.0,53772.931506849316,2845.5,57892.25085332442,1.0766058169239,1545.0,131667.5,159316.25,196482.45000000022,208405.0
neo4j,connection filter near node and edge,exec,143.0,18830.13986013986,2564.0,19314.6089005266,1.0257283824753887,1744.0,38414.2,56584.80000000001,71595.50000000007,77916.0
postgres,connection filter near node and edge,exec,144.0,6244.208333333333,1057.0,5996.514270545276,0.96033219111768,649.0,13911.7,15939.699999999999,18959.459999999985,21239.0
mongo,connection filter near node and edge,total,147.0,71460.78911564626,3658.0,78222.33439704876,1.0946189562846862,2006.0,176766.80000000013,217850.89999999997,280673.6599999998,296913.0
neo4j,connection filter near node and edge,total,143.0,18887.923076923078,2631.0,19328.655080642202,1.0233340638843242,1786.0,38481.799999999996,56660.30000000001,71674.14000000007,78165.0
postgres,connection filter near node and edge,total,144.0,6332.604166666667,1133.5,6019.791757217374,0.9506028797606103,710.0,14011.900000000001,16066.15,19080.229999999985,21644.0
mongo,connection filter on edge property,build,150.0,12121.866666666667,12159.5,11135.647366785863,0.9186413011295727,505.0,23634.8,24369.35,25769.369999999988,27294.0
neo4j,connection filter on edge property,build,132.0,44.416666666666664,44.0,3.2387012444243966,0.07291635071874815,38.0,49.0,51.0,53.0,53.0
postgres,connection filter on edge property,build,134.0,83.23134328358209,86.0,11.040536504279263,0.13264878432470378,57.0,94.0,98.69999999999999,107.66999999999999,108.0
mongo,connection filter on edge property,exec,150.0,49912.613333333335,46930.5,47852.87333862239,0.958733076528065,1826.0,101918.8,106352.49999999999,111095.76999999999,111967.0
neo4j,connection filter on edge property,exec,150.0,17321.16,15260.5,15050.056590265745,0.868882718609247,1907.0,33146.6,33817.09999999999,38789.58999999997,40941.0
postgres,connection filter on edge property,exec,150.0,6415.78,6201.0,5606.456735387495,0.8738542679748208,641.0,12243.4,12419.8,12791.599999999999,14379.0
mongo,connection filter on edge property,total,150.0,62034.94666666666,58981.0,58940.09690221738,0.9501111884390119,2413.0,125626.4,130207.34999999999,134371.47,135073.0
neo4j,connection filter on edge property,total,150.0,17369.006666666668,15343.5,15048.608910490526,0.8664058457281106,1948.0,33191.299999999996,33871.99999999999,38839.15999999997,40989.0
postgres,connection filter on edge property,total,150.0,6499.926666666666,6287.0,5605.235745237375,0.8623536899243031,694.0,12330.4,12566.999999999998,12862.919999999998,14442.0
mongo,connection filter on far node,build,150.0,1083.4666666666667,985.0,932.5771081469999,0.8607344709700343,120.0,2128.5,2213.7,2512.979999999999,2599.0
neo4j,connection filter on far node,build,137.0,44.12408759124087,46.0,5.94638453609375,0.1347650424226375,31.0,50.0,51.0,59.639999999999986,60.0
postgres,connection filter on far node,build,141.0,60.12056737588652,55.0,11.672602340098411,0.1941532299108029,44.0,82.0,85.0,87.6,88.0
mongo,connection filter on far node,exec,150.0,41173.76,39744.5,39681.96292498139,0.9637682573799766,1271.0,84378.6,87095.15,94761.10999999999,100388.0
neo4j,connection filter on far node,exec,145.0,1364.9586206896552,1345.0,157.36748728260181,0.11529103146225105,1005.0,1557.6,1650.7999999999997,1736.16,1754.0
postgres,connection filter on far node,exec,140.0,479.70714285714286,466.5,51.201182600518855,0.10673425101732664,408.0,562.2,570.8499999999997,626.8299999999999,630.0
mongo,connection filter on far node,total,150.0,42257.666666666664,40922.5,40597.32948132992,0.9607092081436093,1412.0,86312.8,88781.55,96745.19999999998,101942.0
neo4j,connection filter on far node,total,145.0,1411.8275862068965,1392.0,160.10111149015532,0.11339990311443969,1052.0,1612.0,1698.3999999999999,1781.0,1799.0
postgres,connection filter on far node,total,142.0,546.0492957746479,522.5,66.1192054227944,0.12108651349690869,458.0,653.3000000000001,684.95,730.9000000000001,736.0
mongo,deep schema shallow query 2 hop,build,150.0,1341.2933333333333,1206.0,1274.7477684270013,0.9503870158357118,59.0,2646.1,2880.1999999999994,3276.6699999999983,3457.0
neo4j,deep schema shallow query 2 hop,build,129.0,29.302325581395348,30.0,2.505009515833943,0.08548841998480916,24.0,33.0,33.0,34.0,35.0
postgres,deep schema shallow query 2 hop,build,149.0,55.442953020134226,55.0,12.016532839842833,0.21673688332363905,37.0,69.0,72.19999999999999,80.52000000000001,82.0
mongo,deep schema shallow query 2 hop,exec,150.0,4923.5,4694.5,4182.818323111951,0.8495619626509497,443.0,9438.2,9814.599999999995,11157.559999999994,12024.0
neo4j,deep schema shallow query 2 hop,exec,149.0,5281.107382550335,2450.0,3865.2343695608306,0.7318984617378191,1110.0,9288.2,9616.599999999999,10689.56,13404.0
postgres,deep schema shallow query 2 hop,exec,150.0,1808.0933333333332,1905.0,1332.7942104232775,0.7371268871204718,388.0,3274.899999999999,3535.7999999999993,3651.08,3668.0
mongo,deep schema shallow query 2 hop,total,150.0,6265.253333333333,6102.5,5442.80896831708,0.8687292721843246,517.0,11964.2,12492.249999999996,13517.749999999995,15481.0
neo4j,deep schema shallow query 2 hop,total,149.0,5312.3691275167785,2498.0,3865.771428117014,0.7276925483384163,1133.0,9320.0,9646.8,10728.84,13434.0
postgres,deep schema shallow query 2 hop,total,150.0,1864.4866666666667,1966.0,1338.7562731436337,0.7180294163953798,432.0,3339.999999999999,3595.2999999999997,3718.08,3735.0
mongo,deep sub collection collect all,build,48.0,604.5833333333334,593.0,49.294094995429624,0.0815339958573612,542.0,667.9,710.4499999999999,733.48,741.0
neo4j,deep sub collection collect all,build,45.0,20.77777777777778,20.0,2.010075630518424,0.09674160788591346,18.0,23.0,23.799999999999997,26.120000000000005,27.0
postgres,deep sub collection collect all,build,39.0,52.35897435897436,51.0,3.990034820367648,0.07620536630476898,48.0,58.2,59.1,63.719999999999985,66.0
mongo,deep sub collection collect all,exec,49.0,1860.4285714285713,1816.0,245.8103944100005,0.13212568232127803,1470.0,2220.4,2292.6,2392.3199999999997,2412.0
neo4j,deep sub collection collect all,exec,50.0,2531.42,2501.0,266.24195609196056,0.10517494374381199,2060.0,2897.1,2989.35,3124.2599999999998,3235.0
postgres,deep sub collection collect all,exec,46.0,813.6304347826087,783.0,74.00731456211373,0.0909593734431622,733.0,935.0,976.75,1009.2,1011.0
mongo,deep sub collection collect all,total,49.0,2481.2244897959185,2422.0,277.1590446917109,0.1117025266482467,2053.0,2826.8,2935.9999999999995,3156.6,3159.0
neo4j,deep sub collection collect all,total,50.0,2554.66,2522.0,267.6952737570029,0.10478704553913355,2080.0,2917.7000000000003,3010.15,3149.3199999999997,3263.0
postgres,deep sub collection collect all,total,46.0,873.6739130434783,851.5,77.4367281069092,0.08863344429863454,783.0,1000.5,1051.25,1066.2,1068.0
mongo,deep sub collection filter every level,build,150.0,3912.5933333333332,3771.5,3686.8317096104097,0.9422987250426597,171.0,7882.3,8520.749999999998,10396.629999999997,11404.0
neo4j,deep sub collection filter every level,build,147.0,35.35374149659864,35.0,5.999774791536484,0.16970692598727405,27.0,42.0,44.0,51.53999999999999,52.0
postgres,deep sub collection filter every level,build,149.0,79.88590604026845,89.0,21.403627566165316,0.26792745588159556,54.0,105.20000000000002,111.6,129.08000000000004,135.0
mongo,deep sub collection filter every level,exec,150.0,11846.846666666666,12217.5,10153.28195277629,0.8570451056266694,1215.0,22648.3,22970.95,24124.13999999999,25269.0
neo4j,deep sub collection filter every level,exec,150.0,7390.293333333333,7232.0,5679.810588044521,0.7685500875081893,1352.0,13341.5,13757.249999999998,16545.199999999997,17448.0
postgres,deep sub collection filter every level,exec,150.0,2858.72,2802.0,2236.8624212373065,0.78246992403499,571.0,5299.3,5346.2,5998.889999999995,7585.0
mongo,deep sub collection filter every level,total,150.0,15759.913333333334,15797.5,13791.349401755346,0.8750904341958318,1387.0,30129.7,30991.499999999996,33242.869999999995,34879.0
neo4j,deep sub collection filter every level,total,150.0,7427.573333333334,7288.0,5683.302227226309,0.7651627216820445,1381.0,13375.0,13800.449999999999,16585.73,17488.0
postgres,deep sub collection filter every level,total,150.0,2939.9933333333333,2889.0,2245.2184285502303,0.7636814693061312,626.0,5397.1,5438.05,6082.209999999995,7710.0
mongo,deep sub collection leaf filter,build,150.0,7776.786666666667,6888.5,7388.526405001537,0.9500744615601564,333.0,15701.1,16291.549999999997,17862.429999999997,19416.0
neo4j,deep sub collection leaf filter,build,146.0,33.99315068493151,35.0,5.07936538982424,0.14942320107079166,25.0,40.0,41.75,46.55000000000001,48.0
postgres,deep sub collection leaf filter,build,150.0,73.01333333333334,68.5,18.351521585934382,0.25134479893080325,50.0,92.0,94.0,111.50999999999999,129.0
mongo,deep sub collection leaf filter,exec,150.0,17764.88,16624.5,16081.918798051247,0.905264701931634,1410.0,35724.3,36332.24999999999,46302.219999999965,52608.0
neo4j,deep sub collection leaf filter,exec,150.0,7432.913333333333,7080.5,5590.391625158279,0.7521131182961386,1483.0,13381.599999999999,13944.549999999996,15464.389999999996,16411.0
postgres,deep sub collection leaf filter,exec,150.0,3145.653333333333,3139.5,2464.395156981509,0.7834287176108119,577.0,5836.3,5881.65,6219.9,6804.0
mongo,deep sub collection leaf filter,total,150.0,25542.153333333332,24385.0,23339.31150785933,0.9137566125797537,1761.0,49398.8,50228.75,61030.88999999998,70271.0
neo4j,deep sub collection leaf filter,total,150.0,7467.88,7120.5,5593.043431901896,0.7489466129479713,1510.0,13418.3,13979.999999999996,15499.899999999996,16451.0
postgres,deep sub collection leaf filter,total,150.0,3219.0666666666666,3208.0,2473.6976877862994,0.768451835248198,631.0,5924.2,5986.55,6279.3099999999995,6895.0
mongo,sub collection collect 1 filter,build,149.0,1406.1543624161075,443.0,1258.0675105678474,0.8946866319898111,132.0,2840.2000000000007,3051.6,3435.2800000000025,4119.0
neo4j,sub collection collect 1 filter,build,141.0,40.794326241134755,41.0,4.16536352468863,0.10210644245151194,33.0,46.0,48.0,50.599999999999994,52.0
postgres,sub collection collect 1 filter,build,141.0,69.86524822695036,77.0,15.121517241597923,0.2164383241361595,47.0,85.0,91.0,108.99999999999997,113.0
mongo,sub collection collect 1 filter,exec,150.0,4847.94,5635.5,3892.823716315539,0.8029851269437203,716.0,8997.8,9243.799999999997,10730.119999999995,11136.0
neo4j,sub collection collect 1 filter,exec,149.0,5763.436241610738,3292.0,3591.3157931286087,0.6231205903173008,1680.0,9500.0,10197.4,12111.88000000003,16282.0
postgres,sub collection collect 1 filter,exec,150.0,1917.0866666666666,1921.0,1371.33036340367,0.7153199629665516,466.0,3392.2,3608.65,4803.359999999995,5464.0
mongo,sub collection collect 1 filter,total,150.0,6290.7733333333335,6990.0,5166.3342191261345,0.8212558210849754,855.0,11981.3,12432.05,13755.5,14985.0
neo4j,sub collection collect 1 filter,total,149.0,5805.738255033557,3332.0,3593.467766160157,0.6189510460697452,1715.0,9543.4,10250.6,12152.88000000003,16325.0
postgres,sub collection collect 1 filter,total,150.0,1998.2666666666667,1983.5,1381.5203261744323,0.691359341182908,513.0,3515.7,3710.1499999999996,4865.439999999995,5515.0
mongo,sub collection collect 2 filter,build,150.0,3668.0333333333333,3138.5,3688.738662245473,1.0056448039127615,132.0,7621.7,10457.599999999999,11398.149999999998,11534.0
neo4j,sub collection collect 2 filter,build,145.0,47.86206896551724,47.0,6.198813382924335,0.1295141124674393,37.0,56.0,59.79999999999998,62.56,63.0
postgres,sub collection collect 2 filter,build,150.0,80.68666666666667,86.0,17.152743207795442,0.21258460556633202,52.0,96.19999999999999,110.0,124.50999999999999,126.0
mongo,sub collection collect 2 filter,exec,150.0,5713.613333333334,6490.0,4713.960712018282,0.8250402043339092,816.0,10824.1,11056.249999999998,11983.669999999995,12959.0
neo4j,sub collection collect 2 filter,exec,150.0,9490.233333333334,7985.5,7225.188881130302,0.7613288975469836,1978.0,17245.4,17867.749999999993,22545.819999999963,26899.0
postgres,sub collection collect 2 filter,exec,150.0,2874.286666666667,2972.0,2248.2332073996654,0.7821882324656779,508.0,5311.6,5428.349999999999,5805.699999999999,6395.0
mongo,sub collection collect 2 filter,total,150.0,9382.146666666667,9543.0,8278.975895058638,0.8824180850287252,956.0,18843.6,20344.75,21868.28,23772.0
neo4j,sub collection collect 2 filter,total,150.0,9539.22,8046.0,7228.364896162931,0.7577521952699414,2020.0,17300.0,17915.899999999994,22596.349999999962,26955.0
postgres,sub collection collect 2 filter,total,150.0,2955.4333333333334,3030.0,2252.5372552146064,0.7621681835313286,562.0,5398.2,5512.499999999999,5898.6799999999985,6517.0
mongo,sub collection collect 2 filter parent 1 filter,build,149.0,411.22147651006713,318.0,333.758325043201,0.8116266880701943,69.0,882.2,972.8,1024.6000000000001,1035.0
neo4j,sub collection collect 2 filter parent 1 filter,build,145.0,49.04137931034483,46.0,9.877637384846308,0.20141434689955204,37.0,63.599999999999994,68.79999999999998,76.56,78.0
postgres,sub collection collect 2 filter parent 1 filter,build,146.0,72.20547945205479,66.5,16.761580786375596,0.23213724101791286,51.0,98.0,104.0,115.65000000000003,119.0
mongo,sub collection collect 2 filter parent 1 filter,exec,150.0,4138.553333333333,4060.5,3090.7141646344517,0.7468102778187672,770.0,7509.0,7582.2,8152.999999999998,9654.0
neo4j,sub collection collect 2 filter parent 1 filter,exec,150.0,3764.58,4318.0,1312.8699556325769,0.348742743050374,1822.0,5228.4,5647.149999999999,6109.399999999997,6360.0
postgres,sub collection collect 2 filter parent 1 filter,exec,150.0,1249.9866666666667,1379.5,633.9361323944687,0.5071543155616076,460.0,2114.2,2229.65,2498.179999999999,2736.0
mongo,sub collection collect 2 filter parent 1 filter,total,150.0,4564.413333333333,4500.5,3411.2927959086633,0.7473671963484165,849.0,8190.7,8484.05,9247.909999999993,10145.0
neo4j,sub collection collect 2 filter parent 1 filter,total,150.0,3815.3533333333335,4384.5,1312.021766560453,0.34387949212928803,1859.0,5277.099999999999,5694.0999999999985,6155.459999999997,6409.0
postgres,sub collection collect 2 filter parent 1 filter,total,150.0,1324.4866666666667,1458.5,625.9459283278042,0.4725951148327685,524.0,2169.0,2307.85,2553.199999999999,2792.0
mongo,sub collection collect 2 filter parent 2 filter,build,149.0,422.43624161073825,250.0,320.4517571767566,0.7585801728442676,73.0,848.0000000000002,899.4,967.4800000000002,1120.0
neo4j,sub collection collect 2 filter parent 2 filter,build,144.0,48.0625,46.0,8.437527518732642,0.1755532383611473,37.0,60.0,66.0,71.0,71.0
postgres,sub collection collect 2 filter parent 2 filter,build,147.0,73.66666666666667,70.0,17.510988070247407,0.23770572041059826,48.0,95.80000000000001,104.0,123.53999999999999,125.0
mongo,sub collection collect 2 filter parent 2 filter,exec,150.0,4411.326666666667,4244.0,3371.6070282545375,0.7643068135786523,791.0,8167.6,8665.999999999998,8969.57,9537.0
neo4j,sub collection collect 2 filter parent 2 filter,exec,148.0,3935.114864864865,3901.5,1509.563028739349,0.3836134599824924,1659.0,5630.6,5888.05,6460.4800000000005,6972.0
postgres,sub collection collect 2 filter parent 2 filter,exec,150.0,1291.1333333333334,1395.5,634.624939879984,0.4915254865595993,488.0,1964.2999999999997,2206.6999999999985,2423.099999999999,2504.0
mongo,sub collection collect 2 filter parent 2 filter,total,150.0,4848.013333333333,4683.0,3690.8028809273055,0.7613021308234793,876.0,8831.9,9404.749999999998,9945.389999999996,10619.0
neo4j,sub collection collect 2 filter parent 2 filter,total,148.0,3984.8513513513512,3961.0,1506.8710310719614,0.3781498726573447,1697.0,5672.3,5934.900000000001,6510.42,7038.0
postgres,sub collection collect 2 filter parent 2 filter,total,150.0,1383.3933333333334,1770.0,648.0124480603465,0.46842241642074306,550.0,2095.2999999999997,2320.7999999999997,2551.3199999999997,3375.0
mongo,sub collection collect 3 filter,build,150.0,3947.0,4581.0,3748.2963127695957,0.9496570338914608,151.0,8058.5,8543.599999999999,9820.389999999996,10100.0
neo4j,sub collection collect 3 filter,build,135.0,51.888888888888886,50.0,6.10684307464245,0.11769076589246692,40.0,61.60000000000001,65.3,68.66,69.0
postgres,sub collection collect 3 filter,build,146.0,93.14383561643835,99.0,14.987806412168986,0.1609103416557594,62.0,108.0,113.5,124.75000000000006,130.0
mongo,sub collection collect 3 filter,exec,150.0,6416.826666666667,6140.5,5437.402014541549,0.8473661978103739,836.0,12369.199999999997,14125.849999999993,15497.07,16144.0
neo4j,sub collection collect 3 filter,exec,150.0,11263.76,9868.5,8710.210371772711,0.7732950961111309,2111.0,20420.1,21266.89999999999,26155.929999999997,27205.0
postgres,sub collection collect 3 filter,exec,150.0,3415.766666666667,4175.0,2689.1339925250873,0.7872709862671398,532.0,6268.6,6414.1,7043.939999999993,7909.0
mongo,sub collection collect 3 filter,total,150.0,10364.326666666666,10713.5,9112.009409739256,0.8791704181849976,988.0,20262.3,21349.999999999996,23364.239999999994,23624.0
neo4j,sub collection collect 3 filter,total,150.0,11319.9,9928.0,8708.819668018572,0.769337155630224,2151.0,20469.1,21321.549999999992,26214.009999999995,27254.0
postgres,sub collection collect 3 filter,total,150.0,3511.04,4282.5,2690.540705319261,0.7663087590341497,599.0,6368.5,6502.049999999999,7135.779999999993,8025.0
mongo,sub collection collect all,build,49.0,598.1632653061224,648.0,153.1652629975728,0.2560592933088048,370.0,786.4000000000001,848.3999999999999,930.5999999999998,957.0
neo4j,sub collection collect all,build,46.0,33.67391304347826,33.0,3.470858669462305,0.10307262672386446,27.0,37.0,41.0,42.55,43.0
postgres,sub collection collect all,build,47.0,52.319148936170215,51.0,8.403173269609223,0.16061372251794773,40.0,66.4,69.69999999999999,73.08,74.0
mongo,sub collection collect all,exec,49.0,1057.265306122449,1057.0,93.95228742784909,0.08886349233611175,872.0,1170.2,1227.0,1268.9999999999998,1293.0
neo4j,sub collection collect all,exec,48.0,2920.5416666666665,2883.5,267.20356080674037,0.0914910969620614,2475.0,3268.7,3347.5,3391.12,3393.0
postgres,sub collection collect all,exec,49.0,683.3877551020408,683.0,74.12090807326528,0.1084609835629815,587.0,752.8000000000001,834.7999999999998,870.0799999999999,884.0
mongo,sub collection collect all,total,50.0,1672.58,1632.0,221.05776232856942,0.13216573337512671,1257.0,1963.4,2039.85,2171.52,2197.0
neo4j,sub collection collect all,total,48.0,2957.9791666666665,2922.0,268.89937132162123,0.09090644530287302,2505.0,3310.1,3384.3,3425.36,3431.0
postgres,sub collection collect all,total,49.0,738.530612244898,731.0,80.09060027057282,0.10844587745269339,629.0,832.0000000000001,893.3999999999997,937.5199999999999,950.0
