form_id;collectionSize;actual_fastest;actual_fastest_duration;n_drivers_compared;ml_predicted_fastest;ml_pred_duration_postgres;ml_pred_duration_mongo;ml_pred_duration_neo4j;majority_predicted;simple_predicted
-8851419415559083766;1000;postgres;2000.7357142857143;3;postgres;1848.4329682139748;5145.7703408499765;1908.7382917077837;neo4j;postgres
-8851419415559083766;1000;postgres;2000.7357142857143;3;postgres;1848.4329682139748;5145.7703408499765;1908.7382917077837;neo4j;postgres
-8851419415559083766;3000;postgres;2470.7755102040815;3;neo4j;2483.5173538716754;6137.256652850714;2035.2630416540046;neo4j;postgres
-8851419415559083766;3000;postgres;2470.7755102040815;3;neo4j;2483.5173538716754;6137.256652850714;2035.2630416540046;neo4j;postgres
-8851419415559083766;3000;postgres;2470.7755102040815;3;neo4j;2483.5173538716754;6137.256652850714;2035.2630416540046;neo4j;postgres
-8851419415559083766;3000;postgres;2470.7755102040815;3;neo4j;2483.5173538716754;6137.256652850714;2035.2630416540046;neo4j;postgres
-8851419415559083766;3000;postgres;2470.7755102040815;3;neo4j;2483.5173538716754;6137.256652850714;2035.2630416540046;neo4j;postgres
-8851419415559083766;15000;postgres;7330.4928425357875;1;neo4j;6294.023667817876;7945.574736201131;2236.0004674782153;neo4j;postgres
-8851419415559083766;15000;postgres;7330.4928425357875;1;neo4j;6294.023667817876;7945.574736201131;2236.0004674782153;neo4j;postgres
-8851419415559083766;15000;postgres;7330.4928425357875;1;neo4j;6294.023667817876;7945.574736201131;2236.0004674782153;neo4j;postgres
-8851419415559083766;15000;postgres;7330.4928425357875;1;neo4j;6294.023667817876;7945.574736201131;2236.0004674782153;neo4j;postgres
-8851419415559083766;15000;postgres;7330.4928425357875;1;neo4j;6294.023667817876;7945.574736201131;2236.0004674782153;neo4j;postgres
-8757914087123582176;500;neo4j;1649.447661469933;3;neo4j;2920.740150703588;6210.47644926099;1940.0460305862237;neo4j;postgres
-8674623534688907109;1000;neo4j;1946.3296213808462;3;neo4j;4154.370960055581;10856.498383145445;2174.4765017406944;neo4j;postgres
-8211431013505666067;1000;neo4j;2145.349665924276;3;neo4j;4135.58695377861;9290.811730603182;2103.573110661464;neo4j;neo4j
-8030783203558293856;500;neo4j;1321.4321243523316;3;postgres;1238.890396930477;2551.730104637422;1241.9606168882292;neo4j;mongo
-8030783203558293856;500;neo4j;1321.4321243523316;3;postgres;1238.890396930477;2551.730104637422;1241.9606168882292;neo4j;mongo
-8030783203558293856;500;neo4j;1321.4321243523316;3;postgres;1238.890396930477;2551.730104637422;1241.9606168882292;neo4j;mongo
-8030783203558293856;3000;neo4j;1441.9750519750519;3;neo4j;2032.7458790026021;3401.1030158983704;1379.0042935029164;neo4j;mongo
-8030783203558293856;3000;neo4j;1441.9750519750519;3;neo4j;2032.7458790026021;3401.1030158983704;1379.0042935029164;neo4j;mongo
-8030783203558293856;3000;neo4j;1441.9750519750519;3;neo4j;2032.7458790026021;3401.1030158983704;1379.0042935029164;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;100;postgres;837.0153074027603;3;postgres;612.4651810295829;1744.506054077673;1309.8902533912815;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;500;postgres;1015.1775919732441;3;postgres;739.482058161123;2255.9436200614136;1438.4729491594508;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;1000;postgres;1138.3216256899148;3;postgres;898.2531545755479;2521.0460756165157;1497.8789294613512;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;3000;postgres;1177.6702036134213;3;postgres;1533.337540233248;3006.899143969278;1597.1832595746498;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7712884023086902558;9000;neo4j;1360.3885254151987;3;neo4j;3438.590697206349;3586.6037331711013;1703.110952114235;neo4j;mongo
-7711038431031380520;100;neo4j;1648.377232142857;3;neo4j;2722.8370728298864;6518.552545190113;1989.526027290747;neo4j;postgres
-7000496661805857474;1000;neo4j;2037.8523206751054;3;neo4j;3926.8185685561575;8319.853303064323;2075.7920480933703;neo4j;neo4j
-7000496661805857474;1000;neo4j;2037.8523206751054;3;neo4j;3926.8185685561575;8319.853303064323;2075.7920480933703;neo4j;neo4j
-7000496661805857474;3000;neo4j;2684.3707627118642;3;neo4j;4561.902954213857;9922.802649506686;2213.384510744541;neo4j;neo4j
-7000496661805857474;3000;neo4j;2684.3707627118642;3;neo4j;4561.902954213857;9922.802649506686;2213.384510744541;neo4j;neo4j
-6797273311895284442;100;neo4j;1594.9472573839662;3;neo4j;2949.6370830398896;5487.374674436529;1896.554397545052;neo4j;postgres
-6797273311895284442;100;neo4j;1594.9472573839662;3;neo4j;2949.6370830398896;5487.374674436529;1896.554397545052;neo4j;postgres
-6647451198889251727;100;neo4j;1475.209109730849;3;neo4j;3074.196733611143;5500.908525062364;1818.1441911895263;neo4j;postgres
-6647451198889251727;100;neo4j;1475.209109730849;3;neo4j;3074.196733611143;5500.908525062364;1818.1441911895263;neo4j;postgres
-6647451198889251727;100;neo4j;1475.209109730849;3;neo4j;3074.196733611143;5500.908525062364;1818.1441911895263;neo4j;postgres
-6647451198889251727;3000;neo4j;2883.2765072765073;3;neo4j;3995.069092814808;9480.024659909852;2216.8254705840527;neo4j;postgres
-6647451198889251727;3000;neo4j;2883.2765072765073;3;neo4j;3995.069092814808;9480.024659909852;2216.8254705840527;neo4j;postgres
-6647451198889251727;3000;neo4j;2883.2765072765073;3;neo4j;3995.069092814808;9480.024659909852;2216.8254705840527;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;1000;neo4j;1956.3509127789046;3;postgres;1778.051614508859;4645.516444930824;1835.4332989083207;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
-6635961803189943275;3000;neo4j;2766.726101694915;3;neo4j;2413.1360001665594;5540.632634023189;1957.1014169673172;neo4j;postgres
