collection_size;result_size;query
100;1;pets  .pets_child '_id' = babd94da-1160-4c89-b2a0-c30e11cffa1c .pets_grand_child  .users_owns_pets_grand_child users  '_id' = 3f4d6d8c-0ef4-4b84-8658-5297e3b91f80  .children  .grand_children  .grand2_children  , limit: null
100;1;pets  .users_owns_pets users    .children  .grand_children '_id' = 31208f70-5972-4ceb-9dfb-9d68ad8e1b4d .grand2_children  .grand3_children  , limit: null
100;1;pets  .pets_child  .users_owns_pets_child users    .children '_id' = 41e54489-af2d-496b-901a-2cc22e1e709f .grand_children  .grand2_children  .grand3_children  , limit: null
100;1;pets  .pets_child  .pets_grand_child  .users_owns_pets_grand_child users    .children  .grand_children  .grand2_children '_id' = c06d236d-6b7a-4a6e-8712-62130eca90a8 .grand3_children  , limit: null
100;1;pets  .users_owns_pets users  '_id' = c0a49f17-8c2d-4ca8-bb55-7856a6f20a24  .children  .grand_children '_id' = e2e7dae5-35dd-4c82-9c9a-c9bc92f61cba .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;pets  .pets_child  .users_owns_pets_child users  '_id' = 6c09efde-9798-4466-a65b-bbd30a5b0ded  .children  .grand_children  .grand2_children '_id' = dc4c22da-fdff-4e3b-b715-7d62c01ad3c9 .grand3_children  .grand4_children  , limit: null
100;1;pets  .pets_child  .pets_grand_child '_id' = 1831b93e-35a5-4bdb-a73a-b571442c49e1 .users_owns_pets_grand_child users    .children  .grand_children  .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;pets  .users_owns_pets users  '_id' = fee5b22e-602f-428e-8e7a-5805774b531d  .children  .grand_children  .grand2_children  .grand3_children  .grand4_children '_id' = e965e22b-9c8b-4625-ad62-2a2fbcf0d3a8 .grand5_children  , limit: null
100;1;pets  .pets_child  .users_owns_pets_child users    .children  .grand_children  .grand2_children  .grand3_children  .grand4_children '_id' = bcdde5f6-663d-4157-9438-dee900b1941c .grand5_children  , limit: null
100;1;pets  .pets_child  .pets_grand_child  .users_owns_pets_grand_child users  '_id' = a65af0fc-2ae0-400e-8fee-9901f4352162  .children  .grand_children  .grand2_children  .grand3_children  .grand4_children  .grand5_children '_id' = a223dce8-5e2d-4601-b4ba-e6b4d7c9d0aa , limit: null
100;1;users '_id' = 9a8b7e5d-ca42-43fa-b734-2fd358cae450 .users_owns_pets pets  '_id' = 1c9f396c-93b5-4a71-9316-278f11007ab2  .children_owns_pets children  '_id' = afe12206-a6ca-44ce-9eda-93a87b65476c  , limit: null
100;1;users '_id' = 165f9a00-df53-4b36-9873-9e0013b461f5 .users_owns_pets pets  '_id' = 0f84edbc-d514-4363-b102-cbadf709a801  .children_owns_pets children  '_id' = b2c07764-3584-46d3-95c5-aa4de4257c10  , limit: null
100;1;users '_id' = 971e242a-28fe-4ac6-a632-cf2274a676c0 .users_owns_pets pets  '_id' = bd44b300-b92b-445e-b7d2-fd49f0e82caf  .children_owns_pets children  '_id' = 5fdf78c9-a843-4a09-a700-3d6f087aa429  .grand_children '_id' = 7b613102-3a89-4ac9-8f1d-eb8471ceca2b , limit: null
100;1;users  .users_owns_pets pets  '_id' = 2b234416-1d00-4896-addc-a57dd8a9db31  .children_owns_pets children  '_id' = 7666adcd-aef2-4ea1-a7aa-fffd69980130  .grand_children '_id' = a21072df-89db-4c28-8aac-1f93074b61ad .grand2_children '_id' = cf019fd2-582f-4188-b4fc-f937d3d40655 , limit: null
100;1;users  .users_owns_pets pets  '_id' = 5d1698b2-5e66-4b23-bf9a-fd235b38387c  .children_owns_pets children  '_id' = 06fe7d1d-9d33-4bc8-b57b-56920bfea202  .grand_children '_id' = 1abcafe5-b30e-4a1f-b48b-3f4040f07dbf .grand2_children '_id' = cd3f8c9c-f1a5-46f6-97cd-8b7ea6083d68 .grand3_children  , limit: null
100;1;users  .users_owns_pets pets  '_id' = 25c026c3-4034-482c-b502-5c6aa4f0886d  .children_owns_pets children  '_id' = a558ffae-2163-42c6-becb-0fa4dbe73eb4  .grand_children '_id' = b6e1b302-93b0-4ab6-a849-bc8351914334 .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;users  .users_owns_pets pets  '_id' = d49d48a0-bfaf-4e8b-ae58-b986f83a4438  .children_owns_pets children  '_id' = 095693d9-ed4c-4bb8-9e58-7ecb28a9d950  .grand_children '_id' = 32797647-a7e0-484f-9b3c-295ee73f9821 .grand2_children  .grand3_children  .grand4_children  .grand5_children  , limit: null
100;1;users '_id' = 4b757a41-9514-4cb8-b6e9-18bd3a88b375 .users_owns_pets pets  '_id' = c6325257-ea4f-4911-89c0-baaf65351a8a  .pets_child '_id' = 00d29667-790d-48c1-b587-f4077e1b790d .children_owns_pets_child children  '_id' = ca8462da-93e8-46c7-88d8-9651aa0c0c35  , limit: null
100;1;users '_id' = a65af0fc-2ae0-400e-8fee-9901f4352162 .users_owns_pets pets  '_id' = f9f32732-0881-46ae-9c4a-46cc0439abb9  .pets_child '_id' = f89c7711-edb4-469c-bee2-ec00edc46e15 .children_owns_pets_child children  '_id' = 06fe7d1d-9d33-4bc8-b57b-56920bfea202  , limit: null
100;1;users  .users_owns_pets pets  '_id' = 7959711f-b66a-48f9-9a11-503a4849c061  .pets_child '_id' = 57f7af7b-d64d-4486-ae0a-7638c3e55232 .children_owns_pets_child children  '_id' = 9f15e9e6-86b9-43d7-8785-5027fceab35a  .grand_children '_id' = 37876b36-45b3-45d6-8cdf-1e01dd49dea9 , limit: null
100;1;users '_id' = d3bee3cb-88aa-423d-a456-7c89798fe773 .users_owns_pets pets  '_id' = 9d921146-76d6-4142-ab8b-d3b1d07a9a1d  .pets_child '_id' = d568cfa5-0317-4e05-ad4d-51c1c5aca843 .children_owns_pets_child children  '_id' = f1d62c2d-724a-40a5-aff2-4eb6a61a53fc  .grand_children  .grand2_children  , limit: null
100;1;users  .users_owns_pets pets  '_id' = 07d935c1-1f32-45e9-8dd3-51ebcaacabc5  .pets_child  .children_owns_pets_child children  '_id' = dc12811c-89a8-4df1-ab07-0bb2cfeed481  .grand_children  .grand2_children  .grand3_children '_id' = eead8552-ba58-4956-9426-da62fdc89837 , limit: null
100;1;users '_id' = 8b5eacf6-117f-4f86-b03e-3d4c6432e3a6 .users_owns_pets pets  '_id' = a081ebcc-a789-4949-99db-572738833bf6  .pets_child  .children_owns_pets_child children  '_id' = 4040d881-3e23-489c-960c-fa61eb5a51dd  .grand_children  .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;users '_id' = b9c02351-b6db-442f-9c15-816dcef44a13 .users_owns_pets pets  '_id' = 3da6eef7-f390-41d3-9041-270cf55d3790  .pets_child  .children_owns_pets_child children  '_id' = 0c411391-2ee0-4270-b759-085e49eb08f6  .grand_children  .grand2_children  .grand3_children  .grand4_children  .grand5_children  , limit: null
100;1;users '_id' = 20831b13-3fcc-4d5d-968c-7212f9ebe982 .users_owns_pets pets  '_id' = d49d48a0-bfaf-4e8b-ae58-b986f83a4438  .pets_child '_id' = ce3da8f0-00f0-4a19-bca2-4488c2db4ade .pets_grand_child  .children_owns_pets_grand_child children  '_id' = 150a9c19-e941-4dfa-ac1d-000eb19255a3  , limit: null
100;1;users '_id' = c0a49f17-8c2d-4ca8-bb55-7856a6f20a24 .users_owns_pets pets  '_id' = acd42f65-ea48-4ca9-8ac1-6778159be9bf  .pets_child  .pets_grand_child '_id' = 46b31732-37ed-4a72-af8d-b6749adb5fbc .children_owns_pets_grand_child children  '_id' = 82a5fb06-0b1e-44ae-b81c-d410fda594e0  , limit: null
100;1;users  .users_owns_pets pets  '_id' = 25c026c3-4034-482c-b502-5c6aa4f0886d  .pets_child  .pets_grand_child '_id' = 3387f2ba-ad55-4074-8235-04f962d1f70a .children_owns_pets_grand_child children  '_id' = 4b84b505-f2d3-49dc-a593-3435769eac4d  .grand_children '_id' = b60861b1-abde-46e6-a80f-4eb63e160f68 , limit: null
100;1;users  .users_owns_pets pets  '_id' = c6325257-ea4f-4911-89c0-baaf65351a8a  .pets_child  .pets_grand_child  .children_owns_pets_grand_child children  '_id' = 3fd5c4ee-6d58-4e11-9d3f-a8736b55f764  .grand_children '_id' = 00e8ca1a-4c94-49f2-b955-2a1cbbf09843 .grand2_children  , limit: null
100;1;users  .users_owns_pets pets  '_id' = f64be4fc-4c01-4880-99f2-c6896a8dc393  .pets_child  .pets_grand_child  .children_owns_pets_grand_child children  '_id' = 13d71c0b-8d45-452b-9be2-df56828ec83c  .grand_children '_id' = 26f2982f-280f-4de8-b0c8-1959aa289919 .grand2_children  .grand3_children  , limit: null
100;1;users  .users_owns_pets pets  '_id' = 9ee7ab59-1333-40e7-8726-2af1d73db029  .pets_child '_id' = 25d78dd8-b448-43d6-89bd-2c82777435e6 .pets_grand_child  .children_owns_pets_grand_child children  '_id' = d696b873-c348-45bb-8383-7f5d4f3ecbff  .grand_children  .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;users  .users_owns_pets pets  '_id' = beaf8091-7081-4a65-ba84-ffdabd3d0e1d  .pets_child '_id' = 6e755009-1b19-4301-8158-4fb0cd4d929a .pets_grand_child  .children_owns_pets_grand_child children  '_id' = 175e9e9d-a53e-4050-9bf6-744912f7bb48  .grand_children  .grand2_children  .grand3_children  .grand4_children  .grand5_children  , limit: null
100;1;users '_id' = 81e9306a-6dd7-4d41-8149-2d999b3d0263 .children '_id' = 237a3e54-5894-47a6-911a-d492b8c4e4a2 .children_owns_pets pets  '_id' = be968024-b177-4a53-873a-fd9e464b13e5  .grand_children_owns_pets grand_children  '_id' = de8e36ae-a2b9-4353-9899-680d863dbdee  , limit: null
100;1;users '_id' = 6bfd2052-7420-4333-80ea-1ebe10f296a6 .children '_id' = 31c37686-fd3f-41e6-a748-97cd6afbab52 .children_owns_pets pets  '_id' = e9658397-4ba1-4c83-8114-34c6eaf1824c  .grand_children_owns_pets grand_children  '_id' = e4e8ec50-efdb-4336-bfe1-b7268d747bc6  , limit: null
100;1;users '_id' = 81e9306a-6dd7-4d41-8149-2d999b3d0263 .children '_id' = 237a3e54-5894-47a6-911a-d492b8c4e4a2 .children_owns_pets pets  '_id' = be968024-b177-4a53-873a-fd9e464b13e5  .grand_children_owns_pets grand_children  '_id' = de8e36ae-a2b9-4353-9899-680d863dbdee  , limit: null
100;1;users '_id' = 549926c0-dd67-411b-8243-87d893c61af5 .children  .children_owns_pets pets  '_id' = c1884abd-e433-4ef7-8ea2-196717cc03b1  .grand_children_owns_pets grand_children  '_id' = 293b7bed-cc36-422a-97b7-17d2c737b1ec  .grand2_children '_id' = d7b2c79c-ab93-4f6c-8c0b-960eadc33f13 , limit: null
100;1;users '_id' = 43982c45-e2a7-41f6-b1fd-0858ec68f546 .children  .children_owns_pets pets  '_id' = b8a0048a-ceca-4933-ae2b-2d3988036f21  .grand_children_owns_pets grand_children  '_id' = 7df3b4c4-49cd-4fe7-af6f-1b5a9d556a9c  .grand2_children  .grand3_children '_id' = 6f3013d0-71fd-464a-ad7f-6ec603dbd470 , limit: null
100;1;users  .children  .children_owns_pets pets  '_id' = a452f851-386a-42fb-a5a9-b371007a3ccf  .grand_children_owns_pets grand_children  '_id' = ec7f97fa-5c57-4983-9fce-752b859512ad  .grand2_children  .grand3_children '_id' = 2f2c7d20-a5ef-495f-9eb6-0992c52f963b .grand4_children  , limit: null
100;1;users  .children '_id' = 4cddf3e4-bb71-498f-8124-a6230bdc707a .children_owns_pets pets  '_id' = 5b0c632f-08d6-4631-8c23-61440e07d26f  .pets_child '_id' = a2385480-92d7-44d7-b34c-c9af6f4370e4 .grand_children_owns_pets_child grand_children  '_id' = cfd66c7f-bd91-4b0b-b584-c7a24ed36372  , limit: null
100;1;users  .children '_id' = dc12811c-89a8-4df1-ab07-0bb2cfeed481 .children_owns_pets pets  '_id' = ae0db4b7-1b72-49b7-a44b-3d4afbe9c1a7  .pets_child '_id' = 4656969f-b692-4033-8460-577cdbb423ec .grand_children_owns_pets_child grand_children  '_id' = fed99aec-cb4a-49f9-a767-3d134e6a6ac0  , limit: null
100;1;users  .children '_id' = 118ae11e-7629-4825-a18d-5ca39d704cc3 .children_owns_pets pets  '_id' = 06ed9600-7334-4412-9d64-f8d24228325b  .pets_child '_id' = ae95c4c8-3644-43d7-aa15-bfff8e81d5cc .grand_children_owns_pets_child grand_children  '_id' = 315f40f3-e978-4022-b0dc-7f92c9245167  , limit: null
100;1;users '_id' = 4e5b0fb7-5f66-4432-9f81-dd4f815c621e .children  .children_owns_pets pets  '_id' = bc25b99d-9c0f-41cd-92d3-cd63e8ce6afb  .pets_child  .grand_children_owns_pets_child grand_children  '_id' = 961087cc-7437-4a07-be36-d9b217f3d87d  .grand2_children '_id' = c8234beb-a8fe-4c61-9258-8191d1f92fcb , limit: null
100;1;users '_id' = 0d5b7cca-925c-48dd-b720-4216269dca18 .children  .children_owns_pets pets  '_id' = af96fdd1-fabc-4294-a644-b4fe55e99671  .pets_child  .grand_children_owns_pets_child grand_children  '_id' = fb54dbb4-2ac0-475b-8514-fc5e9e10dcf6  .grand2_children  .grand3_children  , limit: null
100;1;users '_id' = f520e5ef-35fa-4d64-a02c-16ac129547fe .children  .children_owns_pets pets  '_id' = 0f84edbc-d514-4363-b102-cbadf709a801  .pets_child  .grand_children_owns_pets_child grand_children  '_id' = 00e8ca1a-4c94-49f2-b955-2a1cbbf09843  .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;users '_id' = 008822e0-d3bb-45c9-a10c-58acec6d457c .children  .children_owns_pets pets  '_id' = 0a5a6283-215e-4b05-a6b0-5d440d1ae967  .pets_child  .pets_grand_child '_id' = 75c02703-8cd6-4821-ac03-b39558bdc4bb .grand_children_owns_pets_grand_child grand_children  '_id' = 00e8ca1a-4c94-49f2-b955-2a1cbbf09843  , limit: null
100;1;users  .children '_id' = d696b873-c348-45bb-8383-7f5d4f3ecbff .children_owns_pets pets  '_id' = 47514dfb-c4f9-4f9d-aefc-f583f34aea73  .pets_child '_id' = 5cc20b27-bd00-4064-886c-f18f246f2492 .pets_grand_child  .grand_children_owns_pets_grand_child grand_children  '_id' = 104ab8da-df90-42f3-8d7a-1a0eef024e48  , limit: null
100;1;users  .children  .children_owns_pets pets  '_id' = 41d76c4c-b9d4-4232-812a-e5694251c1eb  .pets_child '_id' = e03598fd-b898-49a1-8ed3-74ba786b6e77 .pets_grand_child '_id' = dc5a8caf-9a75-4f97-a1ed-7d2eb388356e .grand_children_owns_pets_grand_child grand_children  '_id' = 6f85c20e-a780-407d-86a1-89d21dd8e5b7  , limit: null
100;1;users  .children  .children_owns_pets pets  '_id' = c1884abd-e433-4ef7-8ea2-196717cc03b1  .pets_child  .pets_grand_child  .grand_children_owns_pets_grand_child grand_children  '_id' = 961087cc-7437-4a07-be36-d9b217f3d87d  .grand2_children '_id' = c8234beb-a8fe-4c61-9258-8191d1f92fcb , limit: null
100;1;users  .children  .children_owns_pets pets  '_id' = bc25b99d-9c0f-41cd-92d3-cd63e8ce6afb  .pets_child  .pets_grand_child '_id' = e5016c36-d87b-4aae-b99c-257abf912620 .grand_children_owns_pets_grand_child grand_children  '_id' = fb54dbb4-2ac0-475b-8514-fc5e9e10dcf6  .grand2_children  .grand3_children  , limit: null
100;1;users '_id' = c908c937-dfd8-41a1-896b-9caaf32804d8 .children  .children_owns_pets pets  '_id' = 8c3c3e57-4873-4423-81e6-49da7a14d976  .pets_child  .pets_grand_child  .grand_children_owns_pets_grand_child grand_children  '_id' = 362f9e35-eb62-4c4a-a3db-97017924d938  .grand2_children  .grand3_children  .grand4_children  , limit: null
100;1;users  .children '_id' = 32beb173-8ade-4025-8d8e-d5230f3c2c4c .grand_children '_id' = d1a1e5dd-09d7-4954-a8ba-e98f44c61ab5 .grand_children_owns_pets pets  '_id' = 1551b34d-9d75-452b-803c-f10513d7e5b2  .grand2_children_owns_pets grand2_children  '_id' = 130cc35b-e3d0-4e14-b4ae-348ad3c345b3  , limit: null
100;1;users  .children '_id' = 1aa2ac5d-64cb-47fd-b61c-be3efe9d5af0 .grand_children '_id' = a8d53201-0eea-46cd-b910-b58365accede .grand_children_owns_pets pets  '_id' = eeaa2e30-e644-43e6-a06e-b4f5b832c118  .grand2_children_owns_pets grand2_children  '_id' = 25970f80-45e2-4b77-ae35-fcb77d327e3b  , limit: null
100;1;users '_id' = 5a9e0d56-345a-41b2-9272-804059db9224 .children '_id' = 4e0e9751-1e95-4dea-902c-47bb183bbfe8 .grand_children  .grand_children_owns_pets pets  '_id' = 3285c396-c397-4f9f-bc0a-3c8231d9b913  .grand2_children_owns_pets grand2_children  '_id' = 8ca97ce9-2bc6-4c35-98a4-4253db6e959a  , limit: null
100;1;users  .children '_id' = 82a5fb06-0b1e-44ae-b81c-d410fda594e0 .grand_children '_id' = 5ba81c09-8f0a-45bc-af61-8e3a844221c4 .grand_children_owns_pets pets  '_id' = 1e62c1e5-a26f-4798-a0e5-0821c1a989ea  .grand2_children_owns_pets grand2_children  '_id' = 3009105c-d35a-42b1-a79f-286c40f0ecf6  , limit: null
100;1;users  .children '_id' = 7fdec255-0b40-435d-b4d6-bd16cae7270a .grand_children  .grand_children_owns_pets pets  '_id' = e7470e72-17e1-401f-abc9-d4d23fbc9ef6  .grand2_children_owns_pets grand2_children  '_id' = 1bd248bd-9866-4066-b11a-d1399e648dd2  .grand3_children '_id' = 032454f8-cf99-4c6d-80b0-478f17dcaed7 , limit: null
100;1;users  .children '_id' = fa1b5ff4-0668-4d84-b008-00d5f2de5f71 .grand_children '_id' = 6711377b-50a1-4563-b52d-d0832efaaba3 .grand_children_owns_pets pets  '_id' = 8767ffdb-d0d2-4569-b7b0-0efe0b8d86c1  .pets_child  .grand2_children_owns_pets_child grand2_children  '_id' = cdcf036c-111c-4a4e-ba11-983d6bf82f99  , limit: null
100;1;users '_id' = 1885c957-b4b9-4a02-b401-ba7aae6a44d3 .children '_id' = c164227f-5f3c-4d40-bd9f-deb195854434 .grand_children  .grand_children_owns_pets pets  '_id' = a9c0d108-f994-4ee9-842b-173792f5c4ed  .pets_child  .grand2_children_owns_pets_child grand2_children  '_id' = 57441536-2239-4312-804b-2fcc021b2f70  , limit: null
100;1;users '_id' = 92f9bf26-ece5-4709-a080-6ccc405aa906 .children  .grand_children '_id' = d28999ad-c486-47d7-9b2b-48601cb5f125 .grand_children_owns_pets pets  '_id' = dbbe98ac-c48e-47cc-a125-3644308e873e  .pets_child  .grand2_children_owns_pets_child grand2_children  '_id' = 4842c1a3-ff9e-4974-8900-e7a74dc9a7e0  , limit: null
100;1;users '_id' = 76b1eb97-c291-4a57-932d-6909f143169f .children  .grand_children  .grand_children_owns_pets pets  '_id' = 97286cf3-8ef7-421e-aa4c-83e83a2a6c6f  .pets_child '_id' = 9928cffb-3d0b-461f-be22-75454a46ad9e .grand2_children_owns_pets_child grand2_children  '_id' = 116e8f21-99b7-4b12-920d-53078ff8ea14  , limit: null
100;1;users '_id' = a9bdf892-2873-4f4d-ae56-7198ad9180e9 .children  .grand_children  .grand_children_owns_pets pets  '_id' = 90a38c41-18cd-4b45-918d-072a5f0fb089  .pets_child  .grand2_children_owns_pets_child grand2_children  '_id' = 8bed45ce-f5a2-4f6b-b9f5-dac5b16d6ea1  .grand3_children  , limit: null
100;1;users '_id' = 0ec49eb0-f63d-4170-af8f-3da314d7a288 .children  .grand_children  .grand_children_owns_pets pets  '_id' = e9658397-4ba1-4c83-8114-34c6eaf1824c  .pets_child  .pets_grand_child  .grand2_children_owns_pets_grand_child grand2_children  '_id' = 1d8cead0-b3a9-4b2a-9422-9c5f8a50386a  , limit: null
100;1;users  .children  .grand_children '_id' = 90ca5743-ac45-4417-81a5-369e69b32bb6 .grand_children_owns_pets pets  '_id' = be3249d5-40f7-49ac-b215-98c1899732a5  .pets_child  .pets_grand_child  .grand2_children_owns_pets_grand_child grand2_children  '_id' = c06d236d-6b7a-4a6e-8712-62130eca90a8  , limit: null
